episode,steps,global_step_end,episode_time_s,elapsed_run_time_s,total_reward,total_reward_raw,total_reward_benefit,total_reward_chemical_cost,total_reward_ph_cost,total_stage1_vfa_produced_kgCOD,total_stage2_vfa_removed_kgCOD,total_stage2_ch4_m3,total_chemical_kmol,total_ph_violation_pH_d,final_stage1_pH,final_stage2_pH,mean_stage1_pH,mean_stage2_pH
41,168,7056,5.14165997505188,311.13363337516785,53.95478618444432,5395.478618444432,12265.927977981333,1177.9125000000004,5692.5368595369,1477.1813189961501,1456.8512833106593,1481.7032553040106,5889.562500000002,11.3850737190738,7.402508696907797,9.206391241364027,7.824504284246516,7.50566527238477
42,168,7224,5.1573646068573,318.1329913139343,-9.371157671406845,-937.1157671406845,11777.220126879165,836.5191666666669,11877.816727353182,1224.8608975558886,1126.409787566829,1103.9282957139833,4182.595833333335,23.755633454706363,7.634267418977528,12.339633006266014,7.65973993827788,9.853093461564859
43,168,7392,6.755492925643921,326.8978133201599,60.645098080623264,6064.509808062327,12446.79014443755,818.3991666666664,5563.881169708556,1005.8454822311605,969.6382977460912,1300.837466773704,4091.9958333333316,11.127762339417112,7.733446941018306,8.42159813459093,7.4363805709130855,8.045196405034805
44,168,7560,6.639849424362183,335.626211643219,70.85302189949108,7085.302189949109,12197.946156721551,877.1091666666671,4235.534800105775,841.9621606645333,808.8652829862983,1197.874221248637,4385.545833333335,8.47106960021155,5.429059337761073,8.018546196288423,7.004445202111733,8.058410822863394
45,168,7728,6.537685871124268,344.27685475349426,44.581791134911605,4458.17911349116,12188.336072042941,904.6024999999998,6825.554458551782,1655.6663492348275,1625.0986479373485,1586.2397106276037,4523.012499999999,13.651108917103564,8.184014019029679,7.244555085335032,8.094526271045542,7.788243923905205
46,168,7896,6.697812557220459,353.0966148376465,69.13159590691046,6913.159590691048,11956.456343059685,879.8400000000006,4163.456752368636,829.1345823691931,813.4949465175605,1462.938094878903,4399.2000000000035,8.326913504737274,8.298823439755147,7.167858564806046,7.426554306335634,7.435597597834673
47,168,8064,6.771991491317749,362.0838222503662,71.44862137167644,7144.862137167645,12414.672152744517,894.6900000000005,4375.120015576871,890.0928209546055,871.5122745997646,1431.5371833903082,4473.450000000003,8.750240031153742,7.343448012097843,6.704623613845783,7.619272563071239,7.4379069785653575
48,168,8232,6.6972150802612305,371.011723279953,52.72402368954437,5272.402368954437,11951.165315015325,1051.2724999999996,5627.490446060889,1261.6380362135515,1240.6683672666531,1295.302904008413,5256.362499999999,11.254980892121779,8.214684803664912,8.290281941153392,7.8262937192265625,7.565414825195254
49,168,8400,6.734985828399658,380.12852001190186,72.15893327074937,7215.893327074937,12513.2101464476,1013.5125000000005,4283.804319372663,1270.5112316785073,1252.1098636180309,1447.791960926453,5067.562500000002,8.567608638745327,6.983013789346924,7.478990347792685,7.49910994618459,7.399923294736353
50,168,8568,6.72505259513855,389.1730556488037,64.57650722934872,6457.650722934873,12458.39862231728,1010.8041666666666,4989.943732715741,1241.0970892641765,1223.2813705337078,1608.7939832075322,5054.020833333332,9.979887465431482,6.915196879871987,7.606986948089782,7.773011035612592,7.235986820853823
51,168,8736,6.710324287414551,398.25777554512024,68.64978001047459,6864.978001047459,12487.81854538846,924.500833333334,4698.3397110076685,1064.848792170335,1039.9481240481891,1476.213688927327,4622.504166666669,9.396679422015335,7.139496863496293,7.293484088185143,7.517772810798123,7.60770391963404
52,168,8904,6.9421656131744385,407.5892276763916,72.77034217025431,7277.03421702543,12107.82056658974,871.0958333333331,3959.690516230977,752.3567494157078,729.8997814964611,1308.1111891342098,4355.479166666665,7.919381032461954,6.374101923173251,8.105266678978134,7.285167094599724,7.6315783876343275
53,168,9072,8.124000072479248,421.8222665786743,71.54682909936689,7154.68290993669,12573.825278879638,974.6350000000004,4444.507368942946,812.7561756167631,792.9341545724685,1548.016356699526,4873.175000000001,8.889014737885894,6.607445683469686,8.04271414010968,7.527454877826875,7.559609889705046
54,168,9240,8.322801351547241,436.40780115127563,54.42265943931693,5442.265943931694,10613.047364977203,1013.0816666666663,4157.699754378844,1022.4170797169854,1000.4374821185841,1334.8860648055045,5065.408333333331,8.315399508757686,1.8382838690591268,7.428457797647642,6.880232990248244,7.7292285762495245
55,168,9408,8.013617992401123,450.2614641189575,76.19808785356183,7619.808785356182,12342.586997542641,887.8383333333338,3834.9398788531257,1150.4748845367346,1132.7783877173606,1389.6953468948504,4439.191666666668,7.6698797577062505,7.292599487057371,7.937282836399617,7.285132246178981,7.403339841483391
56,168,9576,8.199625730514526,465.05516743659973,68.17744394941147,6817.744394941148,12156.29064281074,881.9550000000004,4456.591247869592,789.8950502156642,767.282092965118,1123.3459610101236,4409.7750000000015,8.913182495739186,6.579248630664237,8.378474511999967,7.411277704726129,7.69251110216269
57,168,9744,7.999453067779541,478.8370785713196,74.03090923833963,7403.090923833963,12210.333048397684,922.1599999999992,3885.082124563721,872.6113599970668,854.9686618643573,1382.6322461283394,4610.799999999996,7.770164249127441,7.845699567356506,8.10118165489061,7.404690271401995,7.325897441443312
58,168,9912,8.4766206741333,494.11624479293823,83.17601225572918,8317.601225572918,12308.198004867118,929.3158333333333,3061.280945960865,671.8203974986868,657.0243109589239,1435.499707137186,4646.579166666666,6.12256189192173,6.978489459843636,6.871216876359023,7.18242266705953,7.279318740007977
59,168,10080,8.38634181022644,509.17317819595337,73.46746252412979,7346.746252412979,12482.194077760352,1034.5433333333335,4100.90449201404,887.786330084616,870.9924643810792,1436.4062498069206,5172.716666666666,8.20180898402808,6.803980349107636,6.962344607484941,7.475398103339227,7.388260201945028
60,168,10248,8.29448676109314,523.5586385726929,57.52978382503406,5752.9783825034065,12125.851677747038,983.2641666666664,5389.609128576965,774.0035536814526,750.4635809671361,1174.1984060405864,4916.320833333331,10.779218257153932,7.236992282094187,8.110319147398458,7.366939015500024,6.984729731713352
61,168,10416,8.126545667648315,537.3592162132263,73.05419890977429,7305.4198909774295,12404.81668599417,951.1925000000003,4148.204295016741,841.1538565051856,822.0077669283636,1528.3833731655484,4755.962500000001,8.296408590033481,8.18984409521054,6.818608379625807,7.411664752381866,7.301586633542815
62,168,10584,9.623138189315796,553.7706997394562,69.68277367305427,6968.277367305428,12320.105109463462,1050.4141666666674,4301.413575491367,890.6489215086856,870.2529935787411,1290.126137930356,5252.070833333337,8.602827150982733,6.756161005678146,8.424899431709536,7.433885742021922,7.4199978415009396
63,168,10752,8.577871084213257,569.4442484378815,57.9593420934703,5795.9342093470295,10782.96032357977,1056.476666666666,3930.5494475660735,1230.3655685249382,1194.7777964772527,1556.1058996190136,5282.38333333333,7.861098895132146,7.60549983475421,6.436874822262953,6.871993540266792,7.835017768507067
64,168,10920,8.940760612487793,585.7393884658813,67.9834634503629,6798.346345036291,12494.75607940419,995.2966666666671,4701.113067701231,1063.013370861296,1043.6326317982134,1459.2700288201827,4976.483333333335,9.402226135402461,7.3339148691951515,6.788661139950058,7.568424094469378,7.401110523280289
65,168,11088,9.301418542861938,601.3299086093903,66.99273663270398,6699.273663270398,12376.430073169093,1015.1158333333336,4662.04057656536,857.733558265008,838.873970612044,1445.6344715733671,5075.579166666667,9.32408115313072,7.14572314159021,5.934544872761278,7.518779892049403,7.023544426208163
66,168,11256,8.148464918136597,617.25537276268,76.53783641074004,7653.783641074005,12406.575154170156,813.5999999999993,3939.1915130961524,818.1708461978678,804.652641039022,1473.1917701338543,4067.9999999999964,7.878383026192305,6.9821981696413715,6.8069224585273,7.480361592657857,7.0178725637808865
67,168,11424,7.7678141593933105,631.7621264457703,75.61816828553889,7561.816828553889,12394.0197656019,910.3458333333334,3921.8571037146767,675.3021932858708,657.110391633129,1446.3051692746685,4551.729166666667,7.843714207429353,7.883735807355241,6.195697284348861,7.347847647460862,7.423512740446755
68,168,11592,7.99482274055481,646.2185518741608,54.72462737586657,5472.462737586658,12288.430670542744,1000.4008333333337,5815.567099622753,1506.91425777537,1472.9153880045997,1536.8694250831982,5002.0041666666675,11.631134199245507,6.971142027356349,7.782020567508161,7.641134650011923,7.334881448165125
69,168,11760,8.097941398620605,660.9709694385529,62.03999594041974,6203.999594041975,12135.35381887,1000.7966666666663,4930.557558161362,852.4731334301374,828.1631323763686,1359.6618549171676,5003.983333333332,9.861115116322722,7.934289426075367,6.350828272613629,7.45985187199671,6.95547771585736
70,168,11928,8.725523710250854,676.9021365642548,71.03010171110766,7103.010171110767,12263.052309906465,1022.0083333333328,4138.033805462365,719.216783797097,704.4676886403165,1327.2648396047375,5110.041666666664,8.27606761092473,6.438269737512386,7.171809706768754,7.403048929577911,6.807060470110097
71,168,12096,8.479028940200806,692.7290151119232,56.12649307540471,5612.6493075404705,12424.23222723573,1003.8291666666663,5807.7537530285945,1195.5651909094004,1174.2758647504143,1545.412225263712,5019.145833333332,11.61550750605719,6.826593072117029,5.894839155332945,7.757468490697745,6.789954044061346
72,168,12264,8.793877363204956,708.5335721969604,76.76455699248666,7676.455699248665,12259.043759728665,932.1224999999993,3650.465560480002,762.4659702380156,745.8803444064943,1448.1191247316274,4660.6124999999965,7.300931120960004,6.5323063167792865,7.054969340526128,7.229213315398283,7.137773425112701
73,168,12432,8.913389682769775,726.0688979625702,72.69163458039056,7269.163458039055,12012.063244528606,823.9008333333336,3918.9989531562187,822.1213592599325,804.2939588775541,1359.9502494756844,4119.5041666666675,7.837997906312438,6.5403419554787945,6.851777707917447,7.2748884628586294,7.146774409136787
74,168,12600,8.485345363616943,741.1058654785156,63.3447221143187,6334.47221143187,12094.223205276521,886.3683333333333,4873.382660511317,667.4003147206978,629.7727738594054,1397.5758979406748,4431.841666666667,9.746765321022632,7.798865862643635,6.10015249624573,7.149397213892241,7.561202941941724
75,168,12768,7.98417592048645,758.3885743618011,68.49054634867906,6849.054634867905,12334.289705025996,860.0300000000003,4625.205070158089,956.1885735091065,940.3325720516674,1360.3893920119797,4300.1500000000015,9.25041014031618,7.494034332242449,7.019502233694991,7.59032822330946,7.069105904741925
76,168,12936,7.28984260559082,772.6693675518036,59.542695876280504,5954.26958762805,12195.461000830544,1027.4725,5213.718913202494,1378.6574968945408,1353.8134981506673,1485.3486912363192,5137.362499999999,10.427437826404987,5.695228790941843,6.515602456597549,7.609350926123524,7.275201405647483
77,168,13104,7.076537609100342,786.8378036022186,69.51988502053976,6951.988502053976,12137.90752452068,941.9800000000006,4243.939022466704,798.7864826883416,777.9859492376534,1270.29591248873,4709.900000000003,8.48787804493341,6.80320769679454,7.940874496637213,7.3476397057374,7.345173641698106
78,168,13272,7.447594404220581,800.5728793144226,70.54167429981797,7054.167429981798,12431.929722253786,810.6658333333335,4567.096458938654,848.9384327819575,828.7855591287552,1265.222879511104,4053.329166666667,9.134192917877307,7.776473345228765,7.041030816548981,7.397815919765688,6.637542335740821
79,168,13440,7.702918767929077,814.8257811069489,75.72990122442614,7572.990122442616,12217.56472452799,1016.5983333333338,3627.976268752042,870.7622487571919,854.7908539969121,1299.6967892400858,5082.9916666666695,7.2559525375040845,8.041468502065275,7.628408169220946,7.25555357059877,6.920146759417979
80,168,13608,7.4423828125,828.8731737136841,75.23130583134807,7523.130583134805,12570.701745372018,1133.2891666666665,3914.281995570547,792.2134756469429,776.242578611523,1306.771452256101,5666.445833333331,7.828563991141095,7.108819186498954,7.851279267506007,7.246732632738694,6.773297154766321
81,168,13776,7.763827800750732,843.5136058330536,62.60602280042875,6260.602280042875,12179.70625165987,1361.1575000000007,4557.946471616995,811.8076715934786,793.5210772485032,1426.1475965533405,6805.787500000003,9.115892943233987,6.710548890088972,8.232362712473051,7.338856025431367,6.593532181575687
82,168,13944,8.033097982406616,858.3006815910339,81.28149164735711,8128.149164735711,12340.579085901218,1170.7941666666666,3041.6357544988405,864.4077896485279,849.4787272602636,1392.5909933022153,5853.970833333333,6.083271508997681,7.721248035171529,5.882420169511584,6.986825835452278,6.891595561086038
83,168,14112,7.232428550720215,872.0335915088654,54.125197389837986,5412.519738983799,9834.452096546658,725.8391666666664,3696.093190896193,1793.706032138999,1767.3021530148458,1361.8685647847017,3629.195833333332,7.392186381792387,5.6495404958669715,8.333942119249755,6.994146054827853,7.521861483894201
84,168,14280,6.835508584976196,884.8334453105927,69.88033131165508,6988.033131165507,11883.037860848326,664.5550000000005,4230.449729682819,1086.7613552810074,1070.6837063407947,1590.6217067560565,3322.775000000002,8.460899459365638,4.3722839564955835,8.01898478919266,7.4582029513172605,7.264585006310396
85,168,14448,7.383807897567749,898.1864349842072,69.37369745376762,6937.369745376763,11659.30389244586,646.580833333333,4075.3533137357635,965.6489464016236,943.8863391072733,1289.0170126434857,3232.904166666665,8.150706627471529,6.137248805089557,8.384063801941188,7.234003493283237,7.586127835170926
86,168,14616,6.6538519859313965,911.5508832931519,89.73407719113152,8973.407719113153,12114.303820196787,663.7291666666663,2477.1669344169695,1213.3561186135732,1194.261876468831,1320.3703762768243,3318.6458333333308,4.95433386883394,6.916104997211484,7.680775446444802,6.687275288759814,7.367208096877791
87,168,14784,6.738531589508057,923.9148213863373,80.82416250104835,8082.416250104835,12306.21274817389,902.8541666666671,3320.9423314023898,859.9295348774137,840.7367040317922,1411.7062403430077,4514.270833333336,6.64188466280478,6.927867766692778,6.207813962199664,6.956727376000081,7.501307966568634
88,168,14952,6.530250072479248,936.462810754776,79.77199085931434,7977.199085931435,11765.872477986974,871.5658333333333,2917.107558722206,636.7642291289739,620.8497309378974,1305.5915747929214,4357.829166666666,5.834215117444412,5.101181732636776,6.635836086108821,6.983076637807601,6.8656919554807745
89,168,15120,6.537708759307861,948.4711036682129,82.49125328263528,8249.12532826353,12336.350399598663,859.1258333333324,3228.099238001803,652.325346089224,635.6057910436808,1354.3853534922368,4295.629166666661,6.456198476003607,6.947427305249675,8.358974077965122,7.131795578225399,6.896518794613341
90,168,15288,6.659811019897461,961.6886670589447,72.36952772556893,7236.952772556893,12492.324308643732,724.208333333333,4531.163202753505,896.9504106699261,879.5861083962327,1488.7688917297528,3621.041666666665,9.062326405507012,7.377284063672154,7.392044927274313,7.571033439889905,7.13584632984588
91,168,15456,6.326411724090576,974.0081367492676,68.53715607023713,6853.7156070237115,12445.280807665175,769.4991666666671,4822.066033974795,826.7397374105271,811.6936565395816,1390.5222144358243,3847.495833333335,9.644132067949588,6.936863684994817,8.102908070276383,7.604394853635031,6.7313717419751296
92,168,15624,6.396069765090942,987.263683795929,64.66792781758117,6466.792781758117,12496.83258240408,972.9075000000001,5057.132300645962,704.1285170967944,687.2002987350556,1354.8727458184733,4864.537500000001,10.114264601291925,7.5478063460471,6.445568794017245,7.496012708261522,6.413965756555905
93,168,15792,6.6862897872924805,1000.332213640213,82.80102761043347,8280.102761043348,12271.16486632223,723.7175000000001,3267.3446052788813,768.4589029347801,751.7018137124307,1306.854332694734,3618.5875000000005,6.534689210557763,7.474727326910808,8.30125479074663,7.144382772453158,7.0714241802199815
94,168,15960,6.625711441040039,1013.2962713241577,85.41486109893043,8541.486109893043,12176.960396114737,749.5741666666668,2885.9001195550277,643.5555550184854,629.8012587388008,1222.9930546369542,3747.870833333334,5.771800239110055,7.838852554803642,7.7549940369396895,7.0788649859272175,6.87923925145224
95,168,16128,6.545533895492554,1025.7953090667725,75.11122534716206,7511.122534716206,12469.279360456443,683.7275,4274.429325740239,801.3739474506588,779.1415964382684,1304.675818396935,3418.6375,8.548858651480476,7.23079387187562,7.339386953004968,7.318900394449264,7.0496766625837965
96,168,16296,6.883120536804199,1039.3015303611755,86.3723726157979,8637.23726157979,11997.267975341723,567.6925000000005,2792.338213761932,802.1899856744583,784.9381436297435,1334.7319308849885,2838.462500000002,5.584676427523864,6.775008051837625,7.299209135354118,6.967420706689064,6.800474622990376
97,168,16464,6.742753267288208,1052.8785245418549,77.60893095379281,7760.893095379281,12413.527056529252,694.968333333333,3957.6656278166383,658.9609099505913,641.7258863066187,1242.4375558503737,3474.8416666666644,7.915331255633276,7.095228128059055,7.701035996288022,7.333255742958675,6.761951620247892
98,168,16632,6.262493848800659,1065.5666024684906,80.75581891043785,8075.5818910437865,11668.007448636183,590.2441666666659,3002.1813909257307,811.8679626485534,795.3565507408852,1210.5664523584,2951.220833333329,6.00436278185146,7.713564996528505,8.918516429363866,6.962822368865524,7.233822735162872
