time,pH_sp,stage1_pH,stage2_pH,q_NaOH_m3_d,u_NaOH_kmol_d,q_HCl_m3_d,u_HCl_kmol_d,stage1_T_K,stage2_T_K,stage1_V_liq_m3,stage2_V_liq_m3,prbs_segment
14.91666667,7.0,7.223512976886905,6.994605553885023,0.0,0.0,0.5336180495195931,6.029883959571403,328.15,308.15,2720.0,680.0,
14.92708333,7.0,7.223512190799599,6.994617300369232,0.0,0.0,0.5336180495195931,6.029883959571403,328.15,308.15,2720.0,680.0,
14.9375,7.0,7.2235114720721,6.994628120374291,0.0,0.0,0.5336180495195931,6.029883959571403,328.15,308.15,2720.0,680.0,
14.94791667,7.0,7.223510733576102,6.99463802909926,0.0,0.0,0.5336180495195931,6.029883959571403,328.15,308.15,2720.0,680.0,
14.95833333,7.0,7.2235100686325655,6.9946470396341764,0.0,0.0,0.5336180495195931,6.029883959571403,328.15,308.15,2720.0,680.0,
14.96875,7.0,7.223509381149253,6.994655163497221,0.0,0.0,0.5336180495195931,6.029883959571403,328.15,308.15,2720.0,680.0,
14.97916667,7.0,7.223508770032332,6.9946624130947095,0.0,0.0,0.5336180495195931,6.029883959571403,328.15,308.15,2720.0,680.0,
14.98958333,7.0,7.22350812871803,6.99466880000885,0.0,0.0,0.5336180495195931,6.029883959571403,328.15,308.15,2720.0,680.0,
15.0,7.0,7.223507575931928,6.994674335066455,0.0,0.0,0.5316710302298722,6.007882641597556,328.15,308.15,2720.0,680.0,
15.01041667,7.0,7.223506979661588,6.994692046118818,0.0,0.0,0.5316710302298722,6.007882641597556,328.15,308.15,2720.0,680.0,
15.02083333,7.0,7.2235064816288785,6.994707133918426,0.0,0.0,0.5316710302298722,6.007882641597556,328.15,308.15,2720.0,680.0,
15.03125,7.0,7.223505933544006,6.994720952297578,0.0,0.0,0.5316710302298722,6.007882641597556,328.15,308.15,2720.0,680.0,
15.04166667,7.0,7.223505490614832,6.9947337960864555,0.0,0.0,0.5316710302298722,6.007882641597556,328.15,308.15,2720.0,680.0,
15.05208333,7.0,7.22350498554238,6.994745733027501,0.0,0.0,0.5316710302298722,6.007882641597556,328.15,308.15,2720.0,680.0,
15.0625,7.0,7.223504602590157,6.994756786064494,0.0,0.0,0.5316710302298722,6.007882641597556,328.15,308.15,2720.0,680.0,
15.07291667,7.0,7.223504139009607,6.994766969691874,0.0,0.0,0.5316710302298722,6.007882641597556,328.15,308.15,2720.0,680.0,
15.08333333,7.0,7.223503812890674,6.994776296479467,0.0,0.0,0.5316710302298722,6.007882641597556,328.15,308.15,2720.0,680.0,
15.09375,7.0,7.223503393484773,6.994784777128516,0.0,0.0,0.5316710302298722,6.007882641597556,328.15,308.15,2720.0,680.0,
15.10416667,7.0,7.223503125051217,6.99479242354415,0.0,0.0,0.5316710302298722,6.007882641597556,328.15,308.15,2720.0,680.0,
15.11458333,7.0,7.223502744106399,6.994799246518425,0.0,0.0,0.5316710302298722,6.007882641597556,328.15,308.15,2720.0,680.0,
15.125,7.0,7.223502538830264,6.994805256472374,0.0,0.0,0.5298452267229234,5.987251061969036,328.15,308.15,2720.0,680.0,
15.13541667,7.0,7.223502194180086,6.99482270479152,0.0,0.0,0.5298452267229234,5.987251061969036,328.15,308.15,2720.0,680.0,
15.14583333,7.0,7.223502049624535,6.994837717624688,0.0,0.0,0.5298452267229234,5.987251061969036,328.15,308.15,2720.0,680.0,
15.15625,7.0,7.223501743196474,6.994851506088174,0.0,0.0,0.5298452267229234,5.987251061969036,328.15,308.15,2720.0,680.0,
15.16666667,7.0,7.223501661037479,6.994864356516717,0.0,0.0,0.5298452267229234,5.987251061969036,328.15,308.15,2720.0,680.0,
15.17708333,7.0,7.223501386226377,6.9948763393825715,0.0,0.0,0.5298452267229234,5.987251061969036,328.15,308.15,2720.0,680.0,
15.1875,7.0,7.223501372916405,6.994887478952032,0.0,0.0,0.5298452267229234,5.987251061969036,328.15,308.15,2720.0,680.0,
15.19791667,7.0,7.223501126494468,6.99489778927894,0.0,0.0,0.5298452267229234,5.987251061969036,328.15,308.15,2720.0,680.0,
15.20833333,7.0,7.223501180756024,6.994907282839096,0.0,0.0,0.5298452267229234,5.987251061969036,328.15,308.15,2720.0,680.0,
15.21875,7.0,7.223500963402053,6.9949159694309415,0.0,0.0,0.5298452267229234,5.987251061969036,328.15,308.15,2720.0,680.0,
15.22916667,7.0,7.223501088271758,6.994923860791796,0.0,0.0,0.5298452267229234,5.987251061969036,328.15,308.15,2720.0,680.0,
15.23958333,7.0,7.223500891903511,6.994930966772075,0.0,0.0,0.5298452267229234,5.987251061969036,328.15,308.15,2720.0,680.0,
15.25,7.0,7.223501095451649,6.99493729774317,0.0,0.0,0.5281209356596617,5.967766572954177,328.15,308.15,2720.0,680.0,
15.26041667,7.0,7.223500915085317,6.994954454803268,0.0,0.0,0.5281209356596617,5.967766572954177,328.15,308.15,2720.0,680.0,
15.27083333,7.0,7.22350119795092,6.994969359140712,0.0,0.0,0.5281209356596617,5.967766572954177,328.15,308.15,2720.0,680.0,
15.28125,7.0,7.223501032190423,6.994983076124091,0.0,0.0,0.5281209356596617,5.967766572954177,328.15,308.15,2720.0,680.0,
15.29166667,7.0,7.223501399670753,6.994995885239989,0.0,0.0,0.5281209356596617,5.967766572954177,328.15,308.15,2720.0,680.0,
15.30208333,7.0,7.223501237973325,6.995007862010222,0.0,0.0,0.5281209356596617,5.967766572954177,328.15,308.15,2720.0,680.0,
15.3125,7.0,7.223501700827457,6.995019034084057,0.0,0.0,0.5281209356596617,5.967766572954177,328.15,308.15,2720.0,680.0,
15.32291667,7.0,7.223501535284091,6.995029415231484,0.0,0.0,0.5281209356596617,5.967766572954177,328.15,308.15,2720.0,680.0,
15.33333333,7.0,7.223502097342552,6.995039018671765,0.0,0.0,0.5281209356596617,5.967766572954177,328.15,308.15,2720.0,680.0,
15.34375,7.0,7.223501923089606,6.995047852851479,0.0,0.0,0.5281209356596617,5.967766572954177,328.15,308.15,2720.0,680.0,
15.35416667,7.0,7.223502593427843,6.9950559300596415,0.0,0.0,0.5281209356596617,5.967766572954177,328.15,308.15,2720.0,680.0,
15.36458333,7.0,7.2235023958010505,6.995063258588937,0.0,0.0,0.5281209356596617,5.967766572954177,328.15,308.15,2720.0,680.0,
15.375,7.0,7.223503189676734,6.99506984961059,0.0,0.0,0.5264909474754337,5.949347706472401,328.15,308.15,2720.0,680.0,
15.38541667,7.0,7.223502955863042,6.995086696752904,0.0,0.0,0.5264909474754337,5.949347706472401,328.15,308.15,2720.0,680.0,
15.39583333,7.0,7.223503882457564,6.995101494832052,0.0,0.0,0.5264909474754337,5.949347706472401,328.15,308.15,2720.0,680.0,
15.40625,7.0,7.223503601762012,6.995115138525957,0.0,0.0,0.5264909474754337,5.949347706472401,328.15,308.15,2720.0,680.0,
15.41666667,7.0,7.223504676503347,6.995127896420549,0.0,0.0,0.5264909474754337,5.949347706472401,328.15,308.15,2720.0,680.0,
15.42708333,7.0,7.223504327318437,6.995139850865409,0.0,0.0,0.5264909474754337,5.949347706472401,328.15,308.15,2720.0,680.0,
15.4375,7.0,7.2235055730379845,6.995151037153625,0.0,0.0,0.5264909474754337,5.949347706472401,328.15,308.15,2720.0,680.0,
15.44791667,7.0,7.223505134276142,6.995161469032047,0.0,0.0,0.5264909474754337,5.949347706472401,328.15,308.15,2720.0,680.0,
15.45833333,7.0,7.223506569181737,6.995171162804425,0.0,0.0,0.5264909474754337,5.949347706472401,328.15,308.15,2720.0,680.0,
15.46875,7.0,7.22350602028466,6.995180124402412,0.0,0.0,0.5264909474754337,5.949347706472401,328.15,308.15,2720.0,680.0,
15.47916667,7.0,7.223507670548196,6.995188368683671,0.0,0.0,0.5264909474754337,5.949347706472401,328.15,308.15,2720.0,680.0,
15.48958333,7.0,7.2235069781376104,6.995195900708275,0.0,0.0,0.5264909474754337,5.949347706472401,328.15,308.15,2720.0,680.0,
15.5,7.0,7.223508879419524,6.995202734831256,0.0,0.0,0.5249532874867354,5.931972148600111,328.15,308.15,2720.0,680.0,
15.51041667,7.0,7.223508008358215,6.995219264002478,0.0,0.0,0.5249532874867354,5.931972148600111,328.15,308.15,2720.0,680.0,
15.52083333,7.0,7.223510194183449,6.995234019803802,0.0,0.0,0.5249532874867354,5.931972148600111,328.15,308.15,2720.0,680.0,
15.53125,7.0,7.223509107126582,6.9952476708332725,0.0,0.0,0.5249532874867354,5.931972148600111,328.15,308.15,2720.0,680.0,
15.54166667,7.0,7.223511621938329,6.995260454969577,0.0,0.0,0.5249532874867354,5.931972148600111,328.15,308.15,2720.0,680.0,
15.55208333,7.0,7.223510265432499,6.995272456919591,0.0,0.0,0.5249532874867354,5.931972148600111,328.15,308.15,2720.0,680.0,
15.5625,7.0,7.223513166742743,6.995283728563584,0.0,0.0,0.5249532874867354,5.931972148600111,328.15,308.15,2720.0,680.0,
15.57291667,7.0,7.223511481644237,6.99529428526798,0.0,0.0,0.5249532874867354,5.931972148600111,328.15,308.15,2720.0,680.0,
15.58333333,7.0,7.223514829111694,6.995304155298502,0.0,0.0,0.5249532874867354,5.931972148600111,328.15,308.15,2720.0,680.0,
15.59375,7.0,7.223512749328833,6.9953133416849616,0.0,0.0,0.5249532874867354,5.931972148600111,328.15,308.15,2720.0,680.0,
15.60416667,7.0,7.223516618627341,6.995321870719762,0.0,0.0,0.5249532874867354,5.931972148600111,328.15,308.15,2720.0,680.0,
15.61458333,7.0,7.223514056258586,6.995329735080235,0.0,0.0,0.5249532874867354,5.931972148600111,328.15,308.15,2720.0,680.0,
15.625,7.0,7.2235185423004955,6.995336838600723,0.0,0.0,0.5235197314894597,5.915772965830896,328.15,308.15,2720.0,680.0,
15.63541667,7.0,7.223515396930053,6.995352959599421,0.0,0.0,0.5235197314894597,5.915772965830896,328.15,308.15,2720.0,680.0,
15.64583333,7.0,7.223520604164338,6.995367368526901,0.0,0.0,0.5235197314894597,5.915772965830896,328.15,308.15,2720.0,680.0,
15.65625,7.0,7.2235167601773185,6.9953808005499845,0.0,0.0,0.5235197314894597,5.915772965830896,328.15,308.15,2720.0,680.0,
15.66666667,7.0,7.223522817871951,6.9953934522339845,0.0,0.0,0.5235197314894597,5.915772965830896,328.15,308.15,2720.0,680.0,
15.67708333,7.0,7.223518127918071,6.995405349971404,0.0,0.0,0.5235197314894597,5.915772965830896,328.15,308.15,2720.0,680.0,
15.6875,7.0,7.223525195207232,6.9954163964168705,0.0,0.0,0.5235197314894597,5.915772965830896,328.15,308.15,2720.0,680.0,
15.69791667,7.0,7.223519487524831,6.995426720409304,0.0,0.0,0.5235197314894597,5.915772965830896,328.15,308.15,2720.0,680.0,
15.70833333,7.0,7.223527745817511,6.9954363779978594,0.0,0.0,0.5235197314894597,5.915772965830896,328.15,308.15,2720.0,680.0,
15.71875,7.0,7.223520819047961,6.995445348675884,0.0,0.0,0.5235197314894597,5.915772965830896,328.15,308.15,2720.0,680.0,
15.72916667,7.0,7.223530489722312,6.995453678013573,0.0,0.0,0.5235197314894597,5.915772965830896,328.15,308.15,2720.0,680.0,
15.73958333,7.0,7.2235220934210425,6.995461337227888,0.0,0.0,0.5235197314894597,5.915772965830896,328.15,308.15,2720.0,680.0,
15.75,7.0,7.223533445953326,6.995468374730922,0.0,0.0,0.5221416667735052,5.900200834540608,328.15,308.15,2720.0,680.0,
15.76041667,7.0,7.2235232845620985,6.9954841084999595,0.0,0.0,0.5221416667735052,5.900200834540608,328.15,308.15,2720.0,680.0,
15.77083333,7.0,7.223536632369383,6.995497963699671,0.0,0.0,0.5221416667735052,5.900200834540608,328.15,308.15,2720.0,680.0,
15.78125,7.0,7.2235243557426685,6.99551091498968,0.0,0.0,0.5221416667735052,5.900200834540608,328.15,308.15,2720.0,680.0,
15.79166667,7.0,7.223540077770253,6.99552316695826,0.0,0.0,0.5221416667735052,5.900200834540608,328.15,308.15,2720.0,680.0,
15.80208333,7.0,7.2235252567971715,6.9955347012427636,0.0,0.0,0.5221416667735052,5.900200834540608,328.15,308.15,2720.0,680.0,
15.8125,7.0,7.223543810450411,6.995545606958961,0.0,0.0,0.5221416667735052,5.900200834540608,328.15,308.15,2720.0,680.0,
15.82291667,7.0,7.223525935547426,6.995555821957237,0.0,0.0,0.5221416667735052,5.900200834540608,328.15,308.15,2720.0,680.0,
15.83333333,7.0,7.223547857595561,6.99556544052201,0.0,0.0,0.5221416667735052,5.900200834540608,328.15,308.15,2720.0,680.0,
15.84375,7.0,7.223526339401609,6.99557437998449,0.0,0.0,0.5221416667735052,5.900200834540608,328.15,308.15,2720.0,680.0,
15.85416667,7.0,7.223552241960036,6.9955827499057675,0.0,0.0,0.5221416667735052,5.900200834540608,328.15,308.15,2720.0,680.0,
15.86458333,7.0,7.22352904436653,6.995590456567112,0.0,0.0,0.5221416667735052,5.900200834540608,328.15,308.15,2720.0,680.0,
15.875,7.0,7.223554810959041,6.995597610598593,0.0,0.0,0.5208208792481466,5.8852759355040565,328.15,308.15,2720.0,680.0,
15.88541667,7.0,7.223531727565275,6.995613103065974,0.0,0.0,0.5208208792481466,5.8852759355040565,328.15,308.15,2720.0,680.0,
15.89583333,7.0,7.2235575017020865,6.9956270520495245,0.0,0.0,0.5208208792481466,5.8852759355040565,328.15,308.15,2720.0,680.0,
15.90625,7.0,7.223534490487016,6.995640126836948,0.0,0.0,0.5208208792481466,5.8852759355040565,328.15,308.15,2720.0,680.0,
15.91666667,7.0,7.223560270721218,6.995652562288773,0.0,0.0,0.5208208792481466,5.8852759355040565,328.15,308.15,2720.0,680.0,
15.92708333,7.0,7.223537334199251,6.995664345437107,0.0,0.0,0.5208208792481466,5.8852759355040565,328.15,308.15,2720.0,680.0,
15.9375,7.0,7.2235631164387355,6.995675638027817,0.0,0.0,0.5208208792481466,5.8852759355040565,328.15,308.15,2720.0,680.0,
15.94791667,7.0,7.2235402534877915,6.995686423577619,0.0,0.0,0.5208208792481466,5.8852759355040565,328.15,308.15,2720.0,680.0,
15.95833333,7.0,7.223566042982074,6.995696982265806,0.0,0.0,0.5208208792481466,5.8852759355040565,328.15,308.15,2720.0,680.0,
15.96875,7.0,7.223543253343867,6.995707531123056,0.0,0.0,0.5208208792481466,5.8852759355040565,328.15,308.15,2720.0,680.0,
15.97916667,7.0,7.223569049403868,6.9957158624686455,0.0,0.0,0.5208208792481466,5.8852759355040565,328.15,308.15,2720.0,680.0,
15.98958333,7.0,7.223546333319509,6.995723842483664,0.0,0.0,0.5208208792481466,5.8852759355040565,328.15,308.15,2720.0,680.0,
16.0,7.0,7.223572131243918,6.995731344149709,0.0,0.0,0.5196445764409808,5.871983713783084,328.15,308.15,2720.0,680.0,
16.01041667,7.0,7.22354948752327,6.995746243779986,0.0,0.0,0.5196445764409808,5.871983713783084,328.15,308.15,2720.0,680.0,
16.02083333,7.0,7.22357529249636,6.995759349771644,0.0,0.0,0.5196445764409808,5.871983713783084,328.15,308.15,2720.0,680.0,
16.03125,7.0,7.223552720859466,6.995772248486866,0.0,0.0,0.5196445764409808,5.871983713783084,328.15,308.15,2720.0,680.0,
16.04166667,7.0,7.223578532180866,6.9957849619058505,0.0,0.0,0.5196445764409808,5.871983713783084,328.15,308.15,2720.0,680.0,
16.05208333,7.0,7.223556032872128,6.995797827840887,0.0,0.0,0.5196445764409808,5.871983713783084,328.15,308.15,2720.0,680.0,
16.0625,7.0,7.223581845836025,6.9958123617816055,0.0,0.0,0.5196445764409808,5.871983713783084,328.15,308.15,2720.0,680.0,
16.07291667,7.0,7.223559417674197,6.995819264354176,0.0,0.0,0.5196445764409808,5.871983713783084,328.15,308.15,2720.0,680.0,
16.08333333,7.0,7.223585237473565,6.995834537881617,0.0,0.0,0.5196445764409808,5.871983713783084,328.15,308.15,2720.0,680.0,
16.09375,7.0,7.223562880178628,6.995819494024077,0.0,0.0,0.5196445764409808,5.871983713783084,328.15,308.15,2720.0,680.0,
16.10416667,7.0,7.22358870611366,6.995839001932997,0.0,0.0,0.5196445764409808,5.871983713783084,328.15,308.15,2720.0,680.0,
16.11458333,7.0,7.223566419936335,6.995847607727162,0.0,0.0,0.5196445764409808,5.871983713783084,328.15,308.15,2720.0,680.0,
16.125,7.0,7.223592247299374,6.995856294789435,0.0,0.0,0.5184423906429698,5.85839901426556,328.15,308.15,2720.0,680.0,
16.13541667,7.0,7.223570031067569,6.99587469660067,0.0,0.0,0.5184423906429698,5.85839901426556,328.15,308.15,2720.0,680.0,
16.14583333,7.0,7.223595865059658,6.9958847316757415,0.0,0.0,0.5184423906429698,5.85839901426556,328.15,308.15,2720.0,680.0,
16.15625,7.0,7.2235737184934425,6.995895890889886,0.0,0.0,0.5184423906429698,5.85839901426556,328.15,308.15,2720.0,680.0,
16.16666667,7.0,7.22359955841584,6.995905095016415,0.0,0.0,0.5184423906429698,5.85839901426556,328.15,308.15,2720.0,680.0,
16.17708333,7.0,7.223577481771962,6.995919467709744,0.0,0.0,0.5184423906429698,5.85839901426556,328.15,308.15,2720.0,680.0,
16.1875,7.0,7.2236033229146726,6.995912526595608,0.0,0.0,0.5184423906429698,5.85839901426556,328.15,308.15,2720.0,680.0,
16.19791667,7.0,7.223581315029947,6.99593377422815,0.0,0.0,0.5184423906429698,5.85839901426556,328.15,308.15,2720.0,680.0,
16.20833333,7.0,7.223607162602118,6.9959507237859855,0.0,0.0,0.5184423906429698,5.85839901426556,328.15,308.15,2720.0,680.0,
16.21875,7.0,7.223585223196859,6.995935936107429,0.0,0.0,0.5184423906429698,5.85839901426556,328.15,308.15,2720.0,680.0,
16.22916667,7.0,7.223611076500633,6.99595572302191,0.0,0.0,0.5184423906429698,5.85839901426556,328.15,308.15,2720.0,680.0,
16.23958333,7.0,7.22358920583736,6.995966966182728,0.0,0.0,0.5184423906429698,5.85839901426556,328.15,308.15,2720.0,680.0,
16.25,7.0,7.223615060160231,6.9959787302341585,0.0,0.0,0.5172903056002642,5.845380453282986,328.15,308.15,2720.0,680.0,
16.26041667,7.0,7.223593257084678,6.995984275381469,0.0,0.0,0.5172903056002642,5.845380453282986,328.15,308.15,2720.0,680.0,
16.27083333,7.0,7.223619117643994,6.996012863252046,0.0,0.0,0.5172903056002642,5.845380453282986,328.15,308.15,2720.0,680.0,
16.28125,7.0,7.223597381876187,6.995990985221395,0.0,0.0,0.5172903056002642,5.845380453282986,328.15,308.15,2720.0,680.0,
16.29166667,7.0,7.223623247974597,6.9960160009607995,0.0,0.0,0.5172903056002642,5.845380453282986,328.15,308.15,2720.0,680.0,
16.30208333,8.4,7.223601579783247,6.996032853644693,0.0,0.0,0.5172903056002642,5.845380453282986,328.15,308.15,2720.0,680.0,
16.3125,8.4,7.223627446705751,6.996050008500788,0.0,0.0,0.5172903056002642,5.845380453282986,328.15,308.15,2720.0,680.0,
16.32291667,8.4,7.223605844945052,6.996034981778389,0.0,0.0,0.5172903056002642,5.845380453282986,328.15,308.15,2720.0,680.0,
16.33333333,8.4,7.223631717916825,6.996056904076526,0.0,0.0,0.5172903056002642,5.845380453282986,328.15,308.15,2720.0,680.0,
16.34375,8.4,7.223610182306819,6.9960698100559195,0.0,0.0,0.5172903056002642,5.845380453282986,328.15,308.15,2720.0,680.0,
16.35416667,8.4,7.223636060631166,6.996098891542486,0.0,0.0,0.5172903056002642,5.845380453282986,328.15,308.15,2720.0,680.0,
16.36458333,8.4,7.223614591446112,6.996042623717089,0.0,0.0,0.5172903056002642,5.845380453282986,328.15,308.15,2720.0,680.0,
16.375,8.4,7.223640470405561,6.996072135271103,8.026840073080464,200.6710018270116,0.0,0.0,328.15,308.15,2720.0,680.0,
16.38541667,8.4,7.223619066508314,7.1314717324327015,8.026840073080464,200.6710018270116,0.0,0.0,328.15,308.15,2720.0,680.0,
16.39583333,8.4,7.223644951335673,7.271969176049539,8.026840073080464,200.6710018270116,0.0,0.0,328.15,308.15,2720.0,680.0,
16.40625,8.4,7.223623612446091,7.4313283908606556,8.026840073080464,200.6710018270116,0.0,0.0,328.15,308.15,2720.0,680.0,
16.41666667,8.4,7.223649502444911,7.602994358304364,8.026840073080464,200.6710018270116,0.0,0.0,328.15,308.15,2720.0,680.0,
16.42708333,8.4,7.223628228842947,7.771190351194535,8.026840073080464,200.6710018270116,0.0,0.0,328.15,308.15,2720.0,680.0,
16.4375,8.4,7.2236541192936095,7.922427437210968,8.026840073080464,200.6710018270116,0.0,0.0,328.15,308.15,2720.0,680.0,
16.44791667,8.4,7.223632909850358,8.053022427124901,8.026840073080464,200.6710018270116,0.0,0.0,328.15,308.15,2720.0,680.0,
16.45833333,8.4,7.223658805992722,8.165362602072445,8.026840073080464,200.6710018270116,0.0,0.0,328.15,308.15,2720.0,680.0,
16.46875,8.4,7.223637660428102,8.263255925936276,8.026840073080464,200.6710018270116,0.0,0.0,328.15,308.15,2720.0,680.0,
16.47916667,8.4,7.223663561566524,8.350082250009049,8.026840073080464,200.6710018270116,0.0,0.0,328.15,308.15,2720.0,680.0,
16.48958333,8.4,7.223642480165836,8.428454366374744,8.026840073080464,200.6710018270116,0.0,0.0,328.15,308.15,2720.0,680.0,
16.5,8.4,7.22366838157793,8.500324722969202,0.0,0.0,0.9448491923001132,10.67679587299128,328.15,308.15,2720.0,680.0,
16.51041667,8.4,7.22364736322058,8.494500044138633,0.0,0.0,0.9448491923001132,10.67679587299128,328.15,308.15,2720.0,680.0,
16.52083333,8.4,7.223673270153462,8.48890270845141,0.0,0.0,0.9448491923001132,10.67679587299128,328.15,308.15,2720.0,680.0,
16.53125,8.4,7.223652314559324,8.483315489031147,0.0,0.0,0.9448491923001132,10.67679587299128,328.15,308.15,2720.0,680.0,
16.54166667,8.4,7.223678226317726,8.477713369511156,0.0,0.0,0.9448491923001132,10.67679587299128,328.15,308.15,2720.0,680.0,
16.55208333,8.4,7.223657333777494,8.472094423732393,0.0,0.0,0.9448491923001132,10.67679587299128,328.15,308.15,2720.0,680.0,
16.5625,8.4,7.223683245636612,8.466458099860633,0.0,0.0,0.9448491923001132,10.67679587299128,328.15,308.15,2720.0,680.0,
16.57291667,8.4,7.223662415037606,8.460803904422281,0.0,0.0,0.9448491923001132,10.67679587299128,328.15,308.15,2720.0,680.0,
16.58333333,8.4,7.223688332251753,8.455131458223395,0.0,0.0,0.9448491923001132,10.67679587299128,328.15,308.15,2720.0,680.0,
16.59375,8.4,7.223667563313769,8.44944022694425,0.0,0.0,0.9448491923001132,10.67679587299128,328.15,308.15,2720.0,680.0,
16.60416667,8.4,7.223693485187693,8.44372972576359,0.0,0.0,0.9448491923001132,10.67679587299128,328.15,308.15,2720.0,680.0,
16.61458333,8.4,7.223672778206928,8.437999499114744,0.0,0.0,0.9448491923001132,10.67679587299128,328.15,308.15,2720.0,680.0,
16.625,8.4,7.223698700013425,8.43224913509414,0.0,0.0,0.12283912245033621,1.3880820836887993,328.15,308.15,2720.0,680.0,
16.63541667,8.4,7.223678053885122,8.43003589779016,0.0,0.0,0.12283912245033621,1.3880820836887993,328.15,308.15,2720.0,680.0,
16.64583333,8.4,7.223703980885388,8.427808684613932,0.0,0.0,0.12283912245033621,1.3880820836887993,328.15,308.15,2720.0,680.0,
16.65625,8.4,7.2236833953291955,8.425583768169467,0.0,0.0,0.12283912245033621,1.3880820836887993,328.15,308.15,2720.0,680.0,
16.66666667,8.4,7.223709326828462,8.423359842938094,0.0,0.0,0.12283912245033621,1.3880820836887993,328.15,308.15,2720.0,680.0,
16.67708333,8.4,7.223688802145805,8.421136587791347,0.0,0.0,0.12283912245033621,1.3880820836887993,328.15,308.15,2720.0,680.0,
16.6875,8.4,7.223714733413926,8.418914535185172,0.0,0.0,0.12283912245033621,1.3880820836887993,328.15,308.15,2720.0,680.0,
16.69791667,8.4,7.223694268508071,8.416693404463976,0.0,0.0,0.12283912245033621,1.3880820836887993,328.15,308.15,2720.0,680.0,
16.70833333,8.4,7.223720204813253,8.414473373872571,0.0,0.0,0.12283912245033621,1.3880820836887993,328.15,308.15,2720.0,680.0,
16.71875,8.4,7.223699799403561,8.41225431034018,0.0,0.0,0.12283912245033621,1.3880820836887993,328.15,308.15,2720.0,680.0,
16.72916667,8.4,7.223725740051223,8.410036256616165,0.0,0.0,0.12283912245033621,1.3880820836887993,328.15,308.15,2720.0,680.0,
16.73958333,8.4,7.223705394444465,8.407819116957823,0.0,0.0,0.12283912245033621,1.3880820836887993,328.15,308.15,2720.0,680.0,
16.75,8.4,7.223731334701997,8.405602929053657,0.09201459176305989,2.300364794076497,0.0,0.0,328.15,308.15,2720.0,680.0,
16.76041667,8.4,7.223711047809047,8.404840140735885,0.09201459176305989,2.300364794076497,0.0,0.0,328.15,308.15,2720.0,680.0,
16.77083333,8.4,7.223736992951274,8.40407360211014,0.09201459176305989,2.300364794076497,0.0,0.0,328.15,308.15,2720.0,680.0,
16.78125,8.4,7.223716764491444,8.403308278022156,0.09201459176305989,2.300364794076497,0.0,0.0,328.15,308.15,2720.0,680.0,
16.79166667,8.4,7.2237427138239125,8.402544693668846,0.09201459176305989,2.300364794076497,0.0,0.0,328.15,308.15,2720.0,680.0,
16.80208333,8.4,7.223722544109085,8.401782826580224,0.09201459176305989,2.300364794076497,0.0,0.0,328.15,308.15,2720.0,680.0,
16.8125,8.4,7.223748492896725,8.401022744587397,0.09201459176305989,2.300364794076497,0.0,0.0,328.15,308.15,2720.0,680.0,
16.82291667,8.4,7.223728380845433,8.400264368714618,0.09201459176305989,2.300364794076497,0.0,0.0,328.15,308.15,2720.0,680.0,
16.83333333,8.4,7.223754334369503,8.39950776242819,0.09201459176305989,2.300364794076497,0.0,0.0,328.15,308.15,2720.0,680.0,
16.84375,8.4,7.223734279700952,8.398752844069737,0.09201459176305989,2.300364794076497,0.0,0.0,328.15,308.15,2720.0,680.0,
16.85416667,8.4,7.223760237267166,8.397999677763826,0.09201459176305989,2.300364794076497,0.0,0.0,328.15,308.15,2720.0,680.0,
16.86458333,8.4,7.223740240298367,8.397248184595734,0.09201459176305989,2.300364794076497,0.0,0.0,328.15,308.15,2720.0,680.0,
16.875,8.4,7.2237661971691685,8.396498427044966,0.14405027489824143,3.6012568724560357,0.0,0.0,328.15,308.15,2720.0,680.0,
16.88541667,8.4,7.223746256826022,8.396267489275616,0.14405027489824143,3.6012568724560357,0.0,0.0,328.15,308.15,2720.0,680.0,
16.89583333,8.4,7.223772218289113,8.39603544498033,0.14405027489824143,3.6012568724560357,0.0,0.0,328.15,308.15,2720.0,680.0,
16.90625,8.4,7.223752334290901,8.39580388147452,0.14405027489824143,3.6012568724560357,0.0,0.0,328.15,308.15,2720.0,680.0,
16.91666667,8.4,7.223778299651945,8.39557312014848,0.14405027489824143,3.6012568724560357,0.0,0.0,328.15,308.15,2720.0,680.0,
16.92708333,8.4,7.223758472320638,8.39534312257532,0.14405027489824143,3.6012568724560357,0.0,0.0,328.15,308.15,2720.0,680.0,
16.9375,8.4,7.223784436839683,8.395113633709952,0.14405027489824143,3.6012568724560357,0.0,0.0,328.15,308.15,2720.0,680.0,
16.94791667,8.4,7.223764665108675,8.394904926596826,0.14405027489824143,3.6012568724560357,0.0,0.0,328.15,308.15,2720.0,680.0,
16.95833333,8.4,7.223790634079666,8.394701246552298,0.14405027489824143,3.6012568724560357,0.0,0.0,328.15,308.15,2720.0,680.0,
16.96875,8.4,7.223770917668059,8.394499066142323,0.14405027489824143,3.6012568724560357,0.0,0.0,328.15,308.15,2720.0,680.0,
16.97916667,8.4,7.22379689039676,8.394297939545895,0.14405027489824143,3.6012568724560357,0.0,0.0,328.15,308.15,2720.0,680.0,
16.98958333,8.4,7.223777229631439,8.394097660452237,0.14405027489824143,3.6012568724560357,0.0,0.0,328.15,308.15,2720.0,680.0,
17.0,8.4,7.2238032013754525,8.393898261056588,0.16044172611618118,4.01104315290453,0.0,0.0,328.15,308.15,2720.0,680.0,
