episode,steps,global_step_end,episode_time_s,elapsed_run_time_s,total_reward,total_reward_raw,total_reward_benefit,total_reward_chemical_cost,total_reward_ph_cost,total_stage1_vfa_produced_kgCOD,total_stage2_vfa_removed_kgCOD,total_stage2_ch4_m3,total_chemical_kmol,total_ph_violation_pH_d,final_stage1_pH,final_stage2_pH,mean_stage1_pH,mean_stage2_pH
20,56,1176,4.773212194442749,117.83336544036865,13.577691977105328,1357.769197710533,8023.498787061018,42.091274999999996,6623.6383143504845,5502.96188736635,5258.053106663995,2975.7579768124797,1403.0425,13.24727662870097,5.147920564235042,4.857608506392779,6.485249931058318,5.247088801068862
21,56,1232,5.0124852657318115,123.35432577133179,68.12558563437936,6812.558563437937,8889.090893519671,44.542725000000004,2031.9896050817347,5040.685070956039,4974.2852838072995,3141.7270391270918,1484.7575000000002,4.0639792101634695,5.325966637479725,6.755719656996833,6.636533862931638,7.377689356312165
22,56,1288,4.872117757797241,128.82117295265198,71.46638705933282,7146.638705933282,9023.910288205308,42.654375,1834.617207272026,4921.572472639544,4878.247326482437,3011.0745301734614,1421.8125,3.6692344145440523,5.478168888357617,6.75358944522967,6.706629437840383,7.163623136502729
23,56,1344,5.047408819198608,134.74531722068787,69.22887064554993,6922.887064554994,8307.058818868541,28.67985,1355.4919043135478,5204.274462495872,5172.218301022894,3025.6902160159525,955.9949999999999,2.7109838086270956,5.137388304525043,7.397867880355106,6.475376292507231,7.180481709375733
24,56,1400,4.7303173542022705,140.07377815246582,67.82799680225048,6782.799680225049,8500.386928891614,32.624175,1684.9630736665658,5091.8081015504995,5048.88641828586,3014.93071833552,1087.4724999999999,3.3699261473331314,5.220462422105454,7.21357850104012,6.518545691773168,7.02237248099097
25,56,1456,4.782274484634399,145.47755646705627,69.96649401219409,6996.649401219408,8826.13303743357,23.1513,1806.332336214162,5132.839893370807,5100.962231697404,3173.9701706088636,771.71,3.6126646724283242,5.2526194184426584,6.651085100167219,6.639431563269757,6.647713456134533
26,56,1512,4.9194746017456055,151.2415692806244,70.41001627312163,7041.001627312163,8334.437654213576,19.768199999999997,1273.6678269014137,5336.381406609101,5313.93890233833,3126.8639194121797,658.9399999999999,2.5473356538028273,5.176301701473328,7.589531700397393,6.493435715245886,7.006804593308368
27,56,1568,4.807178735733032,156.7256236076355,71.7030691473847,7170.3069147384695,8790.032319621438,34.482749999999996,1585.2426548829658,4959.834297043012,4935.470421369258,2845.0138175136117,1149.4250000000002,3.1704853097659313,5.408776677313289,8.467431642917314,6.707288227762319,6.96798998742288
28,56,1624,4.943769693374634,162.3499834537506,72.95008734778908,7295.008734778908,8707.012006297082,25.5861,1386.4171715181733,5012.068713033661,4983.327141810114,3078.6342019069125,852.87,2.7728343430363465,5.210464829094903,7.8533883078146465,6.566770780835166,7.255530889907947
29,56,1680,4.942898988723755,168.1871852874756,73.93812704601254,7393.812704601253,8616.390718291572,11.945999999999998,1210.6320136903187,5119.549280575082,5093.1606027273065,3175.9402772878975,398.19999999999993,2.421264027380637,5.170356360001309,7.310864235220413,6.501653137042404,7.217026781082466
30,56,1736,4.813988924026489,173.67569041252136,58.946333907196596,5894.6333907196595,7662.073936765493,20.663175,1746.7773710458325,5593.5005941188865,5530.5522040980195,2927.060387606954,688.7725,3.4935547420916646,5.1218140518903805,8.099267233287181,6.360381811449782,7.055679654700714
