episode,steps,global_step_end,episode_time_s,elapsed_run_time_s,total_reward,total_reward_raw,total_reward_benefit,total_reward_chemical_cost,total_reward_ph_cost,total_stage1_vfa_produced_kgCOD,total_stage2_vfa_removed_kgCOD,total_stage1_ch4_m3,total_stage2_ch4_m3,total_total_ch4_m3,total_chemical_m3,total_chemical_kmol,total_ph_violation_pH_d,final_stage1_pH,final_stage2_pH,mean_stage1_pH,mean_stage2_pH,update_policy_loss,update_value_loss,update_entropy,update_approx_kl
27,56,1568,5.044520139694214,167.72934651374817,53.369457639089,5336.9457639089,7960.988703735531,221.23649999999998,2402.8064398266306,5261.914438701374,5160.685166262232,5254.186513863995,2706.802189871536,7960.988703735531,66.1125,1106.1825,4.8056128796532604,5.114041974216047,8.635768976101792,6.483031905773875,8.101585178432256,-0.11623556166887283,106.7182388305664,3.1441328525543213,0.002705644816160202
28,56,1624,5.051899433135986,173.5580780506134,53.175193301345686,5317.519330134568,8099.279739781721,224.709,2557.0514096471525,5037.666428405929,4935.335164082917,5713.8463369087,2385.433402873021,8099.279739781721,63.58749999999999,1123.545,5.114102819294305,5.242470145775398,9.444548899512498,6.619198739136424,7.8602732243182505,,,,
29,56,1680,5.078862428665161,179.5906412601471,69.44305121163372,6944.305121163372,8435.478288071587,193.07999999999998,1298.0931669082147,5130.3722978338665,5101.300373381295,5430.311552969284,3005.1667351023007,8435.478288071587,63.54999999999999,965.3999999999999,2.596186333816429,5.137070502148749,7.467707670142404,6.516997008517096,7.26101729274409,,,,
30,56,1736,5.189929008483887,185.47746229171753,34.89209763856279,3489.209763856278,7354.095349859332,280.0555,3584.830086003053,5226.640342478254,5009.943872940774,5294.663181100529,2059.432168758802,7354.095349859332,83.7125,1400.2775,7.169660172006106,5.144081742662324,8.782753524494263,6.486682059971254,8.42369407214238,,,,
31,56,1792,5.142223596572876,191.38613200187683,61.4371807647735,6143.71807647735,7944.463603481598,218.3905,1582.355027004247,5325.508396401154,5284.05838957652,5149.329257284939,2795.13434619666,7944.463603481598,70.9,1091.9524999999999,3.164710054008494,5.137945694314541,8.433452744303949,6.456749587942239,7.31791574609763,0.031130099669098854,141.25120544433594,3.112009286880493,0.0029845561366528273
32,56,1848,5.082800388336182,197.34382319450378,60.33909777541635,6033.909777541634,8362.929574198459,174.0075,2155.012296656824,5109.682440482244,5025.878498431967,5692.39002904798,2670.5395451504787,8362.929574198459,52.33749999999999,870.0375,4.310024593313648,5.281047395888708,8.407052122645291,6.642792123863243,7.829716859542041,,,,
33,56,1904,5.156930923461914,203.50992918014526,66.49966603897929,6649.966603897929,8347.210361796137,228.63299999999998,1468.6107578982087,5105.703430941122,5078.0468780853025,5496.63326054616,2850.577101249977,8347.210361796137,77.67499999999998,1143.165,2.937221515796417,5.113884944964089,7.650532929269035,6.544782469037402,7.014439581743853,,,,
34,56,1960,5.202289819717407,209.50780606269836,24.93463547095893,2493.463547095893,6993.197457031683,232.1395,4267.59440993579,5310.684225833093,5015.922792833162,5117.739286688034,1875.4581703436502,6993.197457031683,67.08749999999999,1160.6975,8.535188819871582,5.094534098251496,8.914963868684115,6.4347956057313,8.65988059896784,,,,
35,56,2016,5.287193298339844,215.62840676307678,65.59727433266538,6559.727433266538,8693.758182172562,219.22050000000002,1914.8102489060225,5097.397402491641,5020.709336299688,5630.382348097368,3063.375834075193,8693.758182172562,70.3125,1096.1025,3.829620497812045,5.213492453924188,7.3973713571909405,6.613766539265555,7.665477756468566,0.04039623215794563,135.7742462158203,3.0774879455566406,0.0025705378502607346
36,56,2072,5.087294101715088,221.6239504814148,65.36354395317726,6536.354395317725,8275.914375392898,220.90050000000002,1518.6594800751745,5326.16994825714,5275.865514614865,5122.507766230675,3153.406609162225,8275.914375392898,71.94999999999999,1104.5025,3.0373189601503485,5.110765375064051,7.166199158719176,6.4390929690649505,7.567660169609517,,,,
37,56,2128,5.21691107749939,227.97305703163147,71.09603252236639,7109.603252236639,8680.391443034685,188.362,1382.4261907980454,5093.125734309841,5063.0599435139175,5480.492092906978,3199.8993501277064,8680.391443034685,63.675,941.81,2.764852381596091,5.153196695831003,6.940858267638808,6.520971138060781,7.333093521982918,,,,
38,56,2184,5.0352325439453125,234.0156478881836,43.50429429852459,4350.429429852459,7798.228245338196,231.224,3216.5748154857365,5085.7898239938,4877.261205525239,5554.880080357708,2243.348164980488,7798.228245338196,72.5625,1156.12,6.4331496309714735,5.197896618874539,8.144240152809951,6.561346199580017,8.091952036618336,,,,
39,56,2240,5.13912034034729,240.20487141609192,71.94474040584605,7194.474040584606,8653.701599108088,156.5485,1302.679058523481,5011.328043304577,4986.935116857629,5619.39698571736,3034.3046133907274,8653.701599108088,54.175,782.7425,2.605358117046962,5.172007759669393,7.27861294655751,6.55507268344551,7.012830789933578,-0.05082274600863457,170.2821502685547,3.045786142349243,0.0013500662753358483
40,56,2296,5.125146865844727,246.48734879493713,71.41197144730458,7141.197144730457,8684.112018243324,189.6245,1353.290373512867,5093.572136381847,5070.026879829201,5474.379341399146,3209.732676844178,8684.112018243324,68.0375,948.1225000000001,2.7065807470257335,5.143372513505245,6.487091664341247,6.522549154697067,6.893461984281961,,,,
41,56,2352,5.277156829833984,252.68953800201416,71.3959272661285,7139.59272661285,8825.174117854422,184.2285,1501.352891241571,5100.984213695604,5076.347745327598,5650.079411746252,3175.09470610817,8825.174117854422,66.14999999999999,921.1424999999999,3.002705782483142,5.1974914246703445,6.476332705830243,6.621549905143616,6.980299940879661,,,,
42,56,2408,5.370608329772949,259.0279972553253,37.825936304384754,3782.593630438476,8173.100813222065,225.3555,4165.151682783589,5238.955093300621,4949.152683448293,5277.032201156213,2896.068612065852,8173.100813222065,68.6625,1126.7775,8.330303365567179,5.116203525775776,8.215466307353138,6.4894438455418495,8.587712034259606,,,,
43,56,2464,5.031784534454346,265.1561496257782,61.25097678099687,6125.097678099688,8244.958880321276,168.175,1951.6862022215876,5411.688990773919,5355.120047254677,5031.457797812134,3213.5010825091417,8244.958880321276,63.77499999999999,840.875,3.903372404443175,5.091585391923595,5.782782318565423,6.434025074872445,6.666016044009605,0.14697568118572235,130.23321533203125,3.0218989849090576,0.001713233650662005
44,56,2520,5.191050291061401,271.45250725746155,68.59662515843539,6859.662515843538,8529.59169446793,209.24149999999997,1460.687678624391,5145.698680982403,5102.388985580396,5491.747988368839,3037.843706099091,8529.59169446793,67.4125,1046.2075,2.921375357248783,5.180243681669463,7.351147504837155,6.553416448322529,7.528540761129567,,,,
45,56,2576,4.883267641067505,277.3521807193756,-0.576596749270708,-57.659674927070625,7637.135929299742,180.622,7514.173604226813,5066.787062188068,4849.196558089764,5706.18063643081,1930.9552928689336,7637.135929299742,71.23749999999998,903.11,15.02834720845363,5.260760515156912,1.6638855682038343,6.625169180643845,5.055099337026467,,,,
46,56,2632,5.067782640457153,283.3671553134918,66.25303082623923,6625.303082623922,8478.848580419026,201.48049999999998,1652.0649977951034,5097.5847829370405,5047.517262442164,5459.816956776147,3019.031623642879,8478.848580419026,67.3125,1007.4025,3.3041299955902064,5.131031517454148,7.29007325160672,6.525380979297678,7.334516133263328,,,,
47,56,2688,5.324918508529663,289.98908400535583,67.42949691384837,6742.949691384838,8583.451658196242,189.20999999999998,1651.291966811405,5149.181034576874,5120.223063617779,5489.945550088739,3093.5061081075037,8583.451658196242,69.89999999999999,946.0500000000001,3.3025839336228096,5.1987018800275955,5.976001029167215,6.550057485518246,6.731268605094395,0.037869516760110855,219.7222137451172,2.997938394546509,0.001146394177339971
48,56,2744,4.981477975845337,296.4764747619629,67.9089117502982,6790.89117502982,8476.687503647754,182.554,1503.242328617935,5214.759463165472,5174.50477458609,5306.6605903791105,3170.0269132686453,8476.687503647754,60.36249999999999,912.77,3.0064846572358697,5.141653489832143,7.133046035630661,6.487633836835449,7.45950485286894,,,,
49,56,2800,4.900737524032593,302.5100128650665,57.73332254173967,5773.332254173967,7979.037184804596,211.63100000000003,1994.0739306306295,5280.01049112891,5194.75910690198,5203.481325506771,2775.5558592978255,7979.037184804596,66.2875,1058.155,3.9881478612612593,5.12834573230942,7.993408211018032,6.471287284795841,7.828392538338126,,,,
50,56,2856,5.053239345550537,308.76545691490173,63.984013312006596,6398.40133120066,8488.526861602673,184.062,1906.0635304020125,5133.699945556984,5078.248360917529,5442.570909609249,3045.9559519934237,8488.526861602673,66.925,920.31,3.8121270608040247,5.1746910999395155,6.845760122960758,6.523189959082702,6.607197664100627,,,,
51,56,2912,5.1380908489227295,315.0033447742462,66.26406044937616,6626.406044937616,8381.485408288401,206.70100000000002,1548.3783633507833,5186.602001622157,5155.942331962971,5291.086548405525,3090.3988598828755,8381.485408288401,72.5625,1033.5049999999999,3.0967567267015665,5.119519389860085,7.001428537853247,6.47367802127936,6.949872232095049,0.10872844606637955,150.0747833251953,2.9744529724121094,0.0019229855388402939
52,56,2968,5.160806179046631,321.38439869880676,52.280222961610725,5228.0222961610725,7806.1242158502355,224.623,2353.4789196891643,5245.30954815559,5125.520860763976,5126.305461220789,2679.818754629447,7806.1242158502355,67.7625,1123.115,4.706957839378328,5.0604841036550035,8.677553683673748,6.424751939360895,7.928418465372691,,,,
53,56,3024,4.985741376876831,327.37869238853455,34.92480691612782,3492.4806916127823,7689.590379426945,215.448,3981.661687814163,5094.187777456343,4811.667702546711,5529.898085868683,2159.6922935582625,7689.590379426945,64.89999999999999,1077.24,7.963323375628327,5.193233428093089,8.29789147388173,6.553558845081753,8.548857948060732,,,,
54,56,3080,4.964996814727783,333.51632714271545,70.12151122142654,7012.151122142654,8465.919358563679,201.0325,1252.7357364210236,5197.741770361939,5170.015911694225,5285.026263825437,3180.89309473824,8465.919358563679,67.675,1005.1624999999999,2.5054714728420473,5.130668839133116,7.115476548183926,6.478833543429052,7.1066496732399935,,,,
55,56,3136,4.99797248840332,339.8041400909424,60.61581837830926,6061.581837830925,8159.842353285048,181.6325,1916.6280154541237,5206.186669486879,5147.27050886998,5286.417858741576,2873.424494543473,8159.842353285048,67.5625,908.1624999999999,3.833256030908247,5.099766037226262,5.469443993462613,6.48149158771469,7.054857048695303,-0.1625843197107315,132.63058471679688,2.933429479598999,0.004515995737165213
56,56,3192,5.3547327518463135,346.3801734447479,24.30202159446315,2430.202159446315,7352.846038390053,204.18,4718.463878943738,5221.78321085833,4860.216268624522,5361.7100098737665,1991.1360285162864,7352.846038390053,59.2625,1020.9,9.436927757887478,5.1280016741041825,8.702426711787089,6.528870463880592,8.72897481013322,,,,
57,56,3248,5.238353729248047,352.81647086143494,70.61574753368852,7061.574753368851,8633.651940206923,196.6925,1375.3846868380713,5079.308568399065,5050.267083700464,5604.13765298983,3029.5142872170927,8633.651940206923,67.01249999999999,983.4624999999999,2.7507693736761425,5.228919627915206,7.094521038794504,6.581264490379534,7.0950108281585305,,,,
58,56,3304,5.001479864120483,358.95799469947815,62.984957264203565,6298.495726420358,8349.779929791095,204.8015,1846.4827033707377,5193.823133008702,5120.105648713316,5300.7923179568315,3048.9876118342627,8349.779929791095,66.38749999999999,1024.0075,3.692965406741475,5.117882701267671,7.252896942021824,6.47697426433984,7.698471591970084,,,,
59,56,3360,5.054233551025391,365.1056797504425,62.606593443918506,6260.65934439185,8301.126005500675,185.11950000000002,1855.3471611088246,5042.465817878192,4971.480146543978,5574.006959490259,2727.119046010417,8301.126005500675,58.3,925.5974999999999,3.710694322217649,5.1733132930659895,7.819895666573818,6.552231346186132,7.69566230851435,-0.17096209526062012,133.89967346191406,2.8731071949005127,0.00442992290481925
60,56,3416,4.971417188644409,371.62588715553284,39.112351201348716,3911.2351201348715,8316.556578772948,195.9375,4209.383958638076,4895.829235667358,4815.073442145438,5818.780300431596,2497.7762783413523,8316.556578772948,75.14999999999999,979.6875,8.418767917276153,5.252204614621817,1.9607214014904877,6.610118681087893,5.880456960270043,,,,
61,56,3472,5.19101619720459,377.89556407928467,50.197983048708906,5019.798304870892,7735.898193748187,187.99400000000003,2528.1058888772945,5289.424837005323,5179.140832498546,5244.740626185378,2491.157567562809,7735.898193748187,70.15,939.97,5.056211777754589,5.121472910047189,5.616509140932575,6.492942949326211,6.401294390870483,,,,
62,56,3528,5.2710723876953125,384.32418990135193,62.91008032763283,6291.008032763284,8161.800436190758,214.82600000000002,1655.9664034274745,5335.156646806138,5286.075982515213,5077.042742387286,3084.7576938034726,8161.800436190758,77.61249999999998,1074.13,3.311932806854949,5.11196995342307,6.37232943294252,6.425958294412345,6.7026487910707795,,,,
63,56,3584,5.119633674621582,391.0493199825287,20.52457080581112,2052.4570805811118,7239.840693250913,199.73900000000003,4987.644612669801,5281.228893779759,5097.15749590212,5192.602098266852,2047.2385949840598,7239.840693250913,73.9375,998.695,9.975289225339603,5.107291070871448,5.216255954637445,6.4644916727609845,5.770849013077588,-0.07878925651311874,159.68406677246094,2.8191421031951904,0.006692696362733841
64,56,3640,4.928954601287842,397.2731885910034,38.16190629461521,3816.19062946152,7988.014032324073,219.61200000000002,3952.211402862552,5102.486243884301,5008.923478011782,5512.885489414428,2475.1285429096456,7988.014032324073,81.9125,1098.06,7.904422805725105,5.176306647185529,2.3548587368688656,6.5451948653764855,5.9981020040398,,,,
65,56,3696,5.057819366455078,403.55304169654846,69.79719275095906,6979.719275095907,8667.97309873741,201.876,1486.3778236415042,5044.705965959294,5015.598219243639,5578.3947383213,3089.578360416111,8667.97309873741,70.9125,1009.38,2.9727556472830083,5.19872807529883,6.816661798231592,6.552033662341938,7.046874885173828,,,,
66,56,3752,4.784008026123047,409.724249124527,-13.289323375410136,-1328.9323375410136,6412.903268497781,208.38750000000005,7533.448106038795,5435.735156600034,5127.144756716006,4783.234503370419,1629.6687651273623,6412.903268497781,81.75,1041.9375,15.066896212077591,5.0546351880570555,1.486409105663279,6.3178428365082935,4.944073914667628,,,,
67,56,3808,4.783167600631714,416.02356004714966,25.41942236192207,2541.942236192207,7310.532633787852,174.25300000000001,4594.337397595645,5267.396079344729,5087.36603887619,5174.386360497905,2136.1462732899467,7310.532633787852,66.52499999999999,871.2649999999999,9.18867479519129,5.0792131599129045,4.589745037407103,6.459578613107249,5.8068460936813295,-0.11082560569047928,201.09974670410156,2.823904037475586,0.012266188859939575
68,56,3864,4.935855150222778,422.23661279678345,69.64763805404989,6964.7638054049885,8497.950767655238,186.65550000000002,1346.5314622502506,5278.1182852208985,5249.450949715594,5254.107089214098,3243.8436784411406,8497.950767655238,61.949999999999996,933.2774999999999,2.6930629245005013,5.150702686433233,7.073671894958651,6.48814761170576,7.321593607935336,,,,
69,56,3920,4.900873184204102,428.47353959083557,59.956422608042246,5995.642260804224,8212.802455453266,173.81050000000002,2043.349694649041,5169.343784109898,5122.491110237461,5302.022913844818,2910.7795416084473,8212.802455453266,66.1625,869.0525,4.086699389298082,5.132953122759216,4.87548062414357,6.457556891214971,6.549601953280592,,,,
70,56,3976,4.864892959594727,434.5685029029846,68.74545415054698,6874.5454150546975,8479.561525673726,191.6475,1413.3686106190285,5198.798116947916,5170.554534827072,5313.993501776454,3165.5680238972723,8479.561525673726,68.675,958.2375,2.8267372212380573,5.122866426020515,6.478624591798972,6.488387887750583,7.041283277510573,,,,
71,56,4032,5.2732579708099365,441.596218585968,70.67290858208453,7067.290858208453,8543.24185343874,169.2305,1306.7204952302864,5099.694067490782,5074.507557877048,5543.759010322104,2999.482843116636,8543.24185343874,55.724999999999994,846.1524999999999,2.613440990460573,5.197949457185548,7.663198045950627,6.5603344660450045,7.144819498162952,0.08069514483213425,179.6576385498047,2.8216259479522705,0.006457047536969185
72,56,4088,5.097982168197632,448.15903329849243,71.69005681015354,7169.005681015353,8660.472002753771,166.20499999999998,1325.2613217384173,5212.0273917453815,5189.348725729511,5400.149808617642,3260.3221941361303,8660.472002753771,58.175,831.025,2.650522643476835,5.176743386904,6.70852920459009,6.531938220123976,7.068527143196304,,,,
73,56,4144,4.9545652866363525,454.69754910469055,12.566934845473373,1256.6934845473372,7432.615884288151,196.746,5979.176399740814,5122.208277113383,4953.4477572948135,5368.8761309753945,2063.7397533127573,7432.615884288151,76.4625,983.73,11.958352799481629,5.120404122229807,1.7377740535880017,6.481332427268646,5.324361073083537,,,,
74,56,4200,5.121644973754883,461.2081000804901,58.51186853050861,5851.186853050862,7879.788514628202,220.856,1807.7456615773406,5355.52057422472,5269.891021292153,5154.731784774667,2725.0567298535343,7879.788514628202,70.1875,1104.28,3.6154913231546812,5.14110678027158,7.97698186344734,6.475446263648075,7.620776129344441,,,,
75,56,4256,4.795939683914185,467.4878740310669,55.1492892782585,5514.928927825849,7912.250315715278,224.401,2172.9203878894277,5132.436530209935,5043.554241355281,5433.613176558592,2478.637139156685,7912.250315715278,73.3625,1122.005,4.345840775778855,5.1623869810492895,8.523749442423794,6.520132037469848,7.369736222198122,-0.035062626004219055,152.3855743408203,2.8437821865081787,0.0026145167648792267
76,56,4312,4.988855838775635,473.9645936489105,66.53599401290111,6653.599401290112,8298.738658443992,180.12150000000003,1465.017757153882,5332.722236271926,5299.176978192236,5057.375797034185,3241.362861409809,8298.738658443992,65.2875,900.6075,2.9300355143077645,5.0974466441786355,6.556915266359194,6.4213466660909955,6.935597310270486,,,,
77,56,4368,4.816962003707886,480.2284755706787,71.21033260641602,7121.033260641601,8550.252697316184,154.51050000000004,1274.7089366745818,5213.116959697856,5191.17957431374,5251.659264925257,3298.593432390927,8550.252697316184,56.137499999999996,772.5525,2.5494178733491637,5.113205851539422,6.56080672535243,6.4639088414075045,6.912020704907305,,,,
78,56,4424,4.697318077087402,486.61263275146484,68.3376140920479,6833.761409204791,8638.696775940227,190.0405,1614.8948667354375,5148.151345598153,5116.630896940087,5540.924270827434,3097.7725051127927,8638.696775940227,64.88749999999999,950.2025000000001,3.2297897334708754,5.216602022515902,7.302171681129728,6.57812216891693,7.187458864210602,,,,
79,56,4480,4.863535165786743,493.10257029533386,62.838191275861,6283.819127586099,8332.35874326464,162.255,1886.284615678541,5231.842988010341,5171.349914192096,5394.114924291327,2938.243818973314,8332.35874326464,60.125,811.2750000000001,3.7725692313570818,5.174075237714143,6.3726909410534445,6.54915065603297,6.8361410608759465,-0.06490415334701538,180.9361114501953,2.8526010513305664,0.0038431782741099596
