segment,direction,start_d,end_d,duration_d,pH_sp,IAE_pH_d,ISE_pH2_d,ITAE_pH_d2,ITSE_pH2_d2,mean_abs_error_pH,max_abs_error_pH,final_abs_error_pH,settle_time_0p05_d,settle_time_0p10_d,q_NaOH_max_m3_d,q_HCl_max_m3_d,q_NaOH_mean_m3_d,q_HCl_mean_m3_d,NaOH_volume_m3,HCl_volume_m3,NaOH_sat_fraction,HCl_sat_fraction
74,down,130.60259116627105,133.18305322924678,2.5804620629757267,7.0,0.17107905341597113,0.12947361937391652,0.0528754510594529,0.006356152488191974,0.06629783706980248,1.3831472861870058,0.007625861081720586,0.5953255337289534,0.28282553372895336,2.317789953780055,100.0,0.12211704532928089,7.721726810977567,0.3090326495923996,19.940676426008412,0.0,0.04838709677419355
75,up,133.18305322924678,135.7808635381775,2.5978103089307183,8.4,0.21767042879138634,0.18587386779649162,0.08598981954043286,0.01185643071557249,0.08378996266320209,1.392570047962864,0.016736078176762703,0.2440300707532117,0.1711134707532267,49.3780417225911,11.111300321401323,3.448360635761291,0.568414957129543,8.937755989901508,1.4672084593711134,0.0,0.0
76,down,135.7808635381775,138.0333011827567,2.252437644579203,7.0,0.2702569868954974,0.26932917837123527,0.06243790890310145,0.020828847035629972,0.11998422577686335,1.3838565948047048,0.00838520306294388,0.8649697618224934,0.3545531618225084,2.3212454752845337,100.0,0.1795618851786222,8.658241719612063,0.39945526885150284,19.56370705395655,0.0,0.055299539170506916
77,up,138.0333011827567,138.64070875914678,0.6074075763900737,8.4,0.19840288921299726,0.22549819584550423,0.01948447202898682,0.015604866351253811,0.3266388121006644,1.3918405737119715,0.03216460435316826,0.2583655172433055,0.19586551724330548,49.35217587113978,10.533360548653135,10.653410763877044,2.3786479171669415,6.430093670668973,1.4295728538613457,0.0,0.0
78,down,138.64070875914678,140.80043479062974,2.159726031482961,7.0,0.25599621875615747,0.2790053073899751,0.04661121954886592,0.02317042743269156,0.11853180219362333,1.3681684742117977,0.00854618736970636,0.4113745408532168,0.22387454085321679,2.9961286987465665,100.0,0.24363807582017272,7.510998803383322,0.5190025612246458,16.189327305386357,0.0,0.057971014492753624
79,up,140.80043479062974,142.1815416111943,1.381106820564554,8.4,0.20601737540881376,0.20387467420841576,0.03841645151962199,0.01222203483059816,0.14916831366063357,1.391647177409908,0.025592015434494186,0.2516485093702556,0.17873190937027061,49.34531838437547,12.212321533661354,5.357682955231588,1.1651622029264472,7.41608992324617,1.607971230806292,0.0,0.0
80,down,142.1815416111943,143.60934501085745,1.427803399663162,7.0,0.20150964888501505,0.20408698990979168,0.03013722081389859,0.013300827438945152,0.14113262997731613,1.3750573215494644,0.008703392379810992,0.5997083888057091,0.3288750888057166,3.4149803799258542,100.0,0.3546939173967828,11.413098692427539,0.4996444403040641,16.27968631051841,0.0,0.08759124087591241
81,up,143.60934501085745,144.70232622238797,1.092981211530514,8.4,0.11335709896055007,0.08354237342622108,0.021195528848866666,0.003208627109362817,0.10371367573813538,1.3917467694034116,0.027693987687236188,0.19273828914253954,0.11982168914255453,49.34884973823278,11.531035039819598,6.525024564510995,1.3320162369579038,7.130188536370156,1.4491360943964908,0.0,0.0
82,down,144.70232622238797,147.0491471738477,2.3468209514597334,7.0,0.1770744521036736,0.16390193915706705,0.0380713453754118,0.009194470669178997,0.07545290235862795,1.3728103252599055,0.007308511767605275,0.5580904776120406,0.30809047761204056,3.207402250514216,100.0,0.19344317158956226,7.314872295187703,0.4468253103835572,17.138112271466504,0.0,0.05333333333333334
83,up,147.0491471738477,148.76665982837488,1.7175126545271837,8.4,0.21410016978184315,0.20415799436058388,0.051110661523304186,0.012774905793329372,0.12465711342358818,1.3928591444346594,0.02279048549459617,0.2633528261522997,0.2112695261523072,49.38829256610666,12.464361974360475,4.56407955651428,0.9563470281322397,7.838013949605923,1.6376017450563367,0.0,0.0
84,down,148.76665982837488,150.706856409019,1.9401965806441126,7.0,0.2668573595560589,0.28472623802473396,0.048562247280938664,0.02377574895873737,0.13754140287551003,1.378100940147645,0.007915709861980424,0.6604234716251085,0.3687568716251235,3.3470553189312904,100.0,0.2830136389749435,9.005227966088265,0.5418410957747024,17.44089365694727,0.0,0.06451612903225806
85,up,150.706856409019,152.26264953292952,1.5557931239105187,8.4,0.16802774898543238,0.14423555712830968,0.03999909435471978,0.006908891101926574,0.10800134439667088,1.3923563272232826,0.023776905051912323,0.2202268909809959,0.1473102909810109,49.37046356764549,11.745354357953504,4.920103907879525,0.9741145797297526,7.681156532100686,1.5153184603711938,0.0,0.0
86,down,152.26264953292952,153.04344437303962,0.7807948401101044,7.0,0.2530769751924264,0.28413824626527573,0.032943663818444865,0.024648256322541848,0.3241273663600781,1.3771545406864227,0.021524528537375964,0.6540171670704922,0.3727671670704922,3.0466469718943414,100.0,0.6540142077935469,19.774976412741893,0.5044427342399539,15.44007216015784,0.0,0.16
87,up,153.04344437303962,154.66433564688782,1.6208912738482013,8.4,0.2098575148197881,0.20012433991063588,0.0480228925771148,0.013682021894285627,0.129470445183877,1.3769650855751943,0.0235563145150941,0.24822232696038782,0.18572232696038782,48.59355322171608,10.138678701714149,4.71810322605928,0.8640807246695724,7.611273513487321,1.3860021159885003,0.0,0.0
88,down,154.66433564688782,157.6587104599824,2.9943748130945664,7.0,0.25010383087633703,0.2456312402814322,0.06673856030104525,0.017935185064844938,0.0835245573742536,1.3772033480910242,0.007168387621768524,0.6377476531121715,0.3460810531121865,2.198546234133403,100.0,0.12625857866607054,6.396425327214122,0.3722783325780025,19.18273055173401,0.0,0.041666666666666664
89,up,157.6587104599824,160.11723589507426,2.4585254350918717,8.4,0.24364681439881017,0.22544046957613,0.08506402815431094,0.016899221683095083,0.09910282436826016,1.393045805760714,0.017685132382704083,0.2683728400176051,0.19545624001762008,49.39491124267478,11.882451290553206,3.560312244708941,0.6467933389749101,8.745985876855531,1.5834881112898427,0.0,0.0
90,down,160.11723589507426,162.13755593758793,2.0203200425136743,7.0,0.13438955148956416,0.08892332147662035,0.03774564575398323,0.004329828281727462,0.0665189418812859,1.3823795094026252,0.008230274440218288,0.5806808049257484,0.26818080492574836,2.780699007322364,100.0,0.17200200045292974,9.306553465874655,0.3475873759152955,18.278961245641366,0.0,0.061855670103092786
91,up,162.13755593758793,164.14349983746183,2.0059438998738983,8.4,0.26376196485900116,0.2663499853245637,0.07017305603824477,0.022154753006386252,0.13149020013749252,1.3920677742955263,0.020847395169427685,0.2895273624120591,0.2166107624120741,49.36023199722879,10.998400259048688,4.077521421820326,0.7593728735963571,8.14857246325178,1.5115484844834524,0.0,0.0
92,down,164.14349983746183,166.5835931836938,2.4400933462319756,7.0,0.27743725906187505,0.28654766717620767,0.06214699701516156,0.02371228814283996,0.11369944493734116,1.3799656770454352,0.007805869582000469,0.6690001625381683,0.3669168625381758,2.511654820458303,100.0,0.18111960619301556,7.68668010744856,0.43689528086027174,18.809383669725957,0.0,0.05106382978723404
93,up,166.5835931836938,168.58091931974351,1.9973261360497077,8.4,0.16342568518126435,0.12480788879072222,0.05664607894247074,0.0069761294992915866,0.08182223335067657,1.3922997423640862,0.020412315184611174,0.2184901163061852,0.1455735163062002,49.36845716980407,11.290109765343104,4.138226370489953,0.7303416862817393,8.226874428303084,1.4461069700322078,0.0,0.0
94,down,168.58091931974351,170.5465329600398,1.965613640296283,7.0,0.18720232704326445,0.16747547019439948,0.03946047592525891,0.009169461223163535,0.09523861821341802,1.3799569837659504,0.008428050068959081,0.606580680256485,0.30449738025649253,2.650083440751654,100.0,0.1945575776537958,9.239663727901606,0.3765634016018413,18.183429818840732,0.0,0.06349206349206349
95,up,170.5465329600398,173.33934556098487,2.7928126009450693,8.4,0.23516661296555041,0.20601714768359536,0.09681717343681248,0.014349198208100655,0.08420422225464451,1.391714598106784,0.01568648277269169,0.2555503399601946,0.1826337399602096,49.34770900162895,10.965112029689914,3.285461632761655,0.526873075448317,9.165491559705318,1.4636958110150817,0.0,0.0
96,down,173.33934556098487,174.91100780414695,1.5716622431620806,7.0,0.1800310071259411,0.15006407890732054,0.03990162455338357,0.00830582364972898,0.11454815302028928,1.3845399209559268,0.010158043760964297,0.8169044390151328,0.29607113901514026,2.2181265006126574,100.0,0.20077267059953646,11.974596067108347,0.3093765147095529,18.826457788469117,0.0,0.07947019867549669
97,up,174.91100780414695,175.41225148091712,0.5012436767701729,8.4,0.19554099437669878,0.2262927268700337,0.01716610213491588,0.015086648817979291,0.3901116431766121,1.3904018653457966,0.031024060377335516,0.2556588958530597,0.19315889585305968,49.30116184722368,9.351667758709285,12.627367344685256,2.6126039654512,6.307853546235999,1.29771793076404,0.0,0.0
98,down,175.41225148091712,177.8681952715439,2.455943790626776,7.0,0.23090411330026386,0.24032386043938675,0.04889102516074846,0.01749256836861446,0.09401848453597357,1.3688439295684542,0.008581938711111903,0.3898318190828718,0.2023318190828718,2.459391370077292,100.0,0.16787317753507935,6.741460330700251,0.4068580273745704,16.566313089904224,0.0,0.05084745762711865
99,up,177.8681952715439,180.4152611622676,2.547065890723701,8.4,0.13029297479410612,0.06355119561896624,0.07555323108324197,0.0036013644124601504,0.05115414378113548,1.3914894996862701,0.016697778448929057,0.18388802845609575,0.11097142845611074,49.33972741447926,11.92991838880634,3.521881904731752,0.5867172978101479,8.688038052319143,1.4912397986007926,0.0,0.0
100,down,180.4152611622676,181.6476737862746,1.2324126240069972,7.0,0.2446014630303149,0.24897061373749638,0.04228622098472948,0.018125485895246887,0.19847367534668012,1.3838362464394294,0.011282049776294656,0.8555721377323948,0.3451555377324098,2.7075223803459907,100.0,0.35606492001880413,14.404592129916871,0.43493883849981085,17.84710111048073,0.0,0.10084033613445378
101,up,181.6476737862746,183.92783842782532,2.2801646415507264,8.4,0.2552343973011698,0.2467493189779676,0.07967227794712436,0.01978518934128276,0.11193682800360698,1.3884844464751458,0.01880594481392528,0.26899291372541256,0.20649291372541256,49.22436014625104,9.436243288573234,3.7264743824981412,0.5848424444213931,8.494574705296312,1.3255806091075648,0.0,0.0
102,down,183.92783842782532,185.3927536127322,1.4649151849068858,7.0,0.21805013255421185,0.2088344435419723,0.041730465412995375,0.014999383487951287,0.14884829838668903,1.38166745833181,0.010740446104810175,0.6554948721746712,0.33257827217468616,1.6928336516116955,100.0,0.19813283403144766,12.414715296451426,0.2824987365182873,18.09615123436182,0.0,0.08571428571428572
103,up,185.3927536127322,187.31030496044815,1.9175513477159427,8.4,0.2626469619503532,0.26779296269299874,0.0653087607695865,0.020985824238378557,0.1369699759347777,1.3893424404976207,0.021400285021726972,0.2634963872677929,0.2114130872678004,49.26359653808056,8.88477466625175,4.195616566463537,0.6696191052907772,8.035127790911183,1.2747946568687356,0.0,0.0
104,down,187.31030496044815,190.2032494684552,2.892944508007048,7.0,0.22708283666793258,0.2077013835643736,0.06513961424397587,0.013430597832652833,0.07849540011549345,1.379138708107396,0.007712813779844119,0.6271950395518502,0.3251117395518577,1.5925324692642666,100.0,0.09555586115009133,6.829176133027586,0.2702432197698766,19.769035002153938,0.0,0.04316546762589928
105,up,190.2032494684552,190.93975145588897,0.736501987433769,8.4,0.14579366611878722,0.14443131047938015,0.015116199985911561,0.006803797577619631,0.19795420597136937,1.392442891421652,0.031342411475590026,0.22383383154479475,0.15091723154480974,49.37353297920225,11.09697503229323,8.999425064304297,1.952571705464876,6.649310455354592,1.436968561854188,0.0,0.0
106,down,190.93975145588897,193.0832776327623,2.143526176873337,7.0,0.1858586416728984,0.18185765132825635,0.035921311236912876,0.011274356797179164,0.08670696149090273,1.3691709478147605,0.008322341097739994,0.3623318441110257,0.1748318441110257,3.212148650844383,100.0,0.2297592953938017,7.656622897393025,0.48411741353465737,16.343933456924518,0.0,0.05853658536585366
107,up,193.0832776327623,195.20257791205148,2.1193002792891775,8.4,0.1797532286886465,0.14358396810918236,0.06195777078312913,0.007115534279628783,0.08481725333841625,1.3918594388398073,0.019580481481199286,0.2292223672376963,0.14588906723770378,49.35284479481133,12.395188568795511,3.945789149323712,0.7522694360334782,8.378334481890175,1.5924258236817752,0.0,0.0
108,down,195.20257791205148,195.92873850067107,0.7261605886195923,7.0,0.17018226354426122,0.16717766266897785,0.020193858587153342,0.009414782161705573,0.2343589919521413,1.3807733901292085,0.033526013981766134,0.6099220879485188,0.30783878794852626,3.1359124294717,100.0,0.6085429491723232,21.5631458907066,0.43726173195662194,15.708769579193651,0.0,0.17142857142857143
109,up,195.92873850067107,197.75777714402545,1.8290386433543802,8.4,0.19867700860976936,0.17675736691997815,0.054133148036340326,0.01149407130801717,0.10862373484105511,1.3646561843242386,0.021831329715205072,0.23792819932893394,0.17542819932893394,48.12647900931802,10.075829345634403,4.294891007952076,0.7854279553271665,7.822755465659264,1.4174120774518992,0.0,0.0
110,down,197.75777714402545,199.2363848633194,1.478607719293933,7.0,0.2847728803044891,0.3062706133176691,0.04965065005740486,0.026864668683670618,0.19259528851944197,1.3790944775083336,0.010499181999738205,0.6797228559745463,0.3776395559745538,1.9241525423151205,100.0,0.25887824927985553,11.873351350734483,0.37645105995256845,17.55374443887435,0.0,0.08450704225352113
111,up,199.2363848633194,200.2156164627181,0.9792315993987017,8.4,0.11129794372685314,0.08604507115859024,0.017591550202544878,0.0030871034731965903,0.11365844790465889,1.3897184237367748,0.028718746928674932,0.1802818366806207,0.1177818366806207,49.27692823087195,9.158961417949198,7.136831767369595,1.187451114932381,6.981591279000527,1.153791392188606,0.0,0.0
112,down,200.2156164627181,201.3027156356805,1.0870991729624109,7.0,0.15405038944802543,0.1445285050406372,0.019304719336318953,0.006962981289765748,0.14170776068960556,1.3716941624475787,0.011542335945654791,0.35730023728191895,0.14896683728190396,2.1170484958086333,100.0,0.2779153329234351,14.310145339759675,0.29741340216947,15.642566360584524,0.0,0.11428571428571428
113,up,201.3027156356805,204.1401917917599,2.83747615607939,8.4,0.22188677426107736,0.18684416127025089,0.09744985243849999,0.013155400181759121,0.07819863923285393,1.390033129825511,0.015378763342939195,0.23895106431950808,0.17645106431950808,49.28808714557265,9.6621796998551,3.257409647109089,0.4650470711500117,9.222917229390443,1.308478263480745,0.0,0.0
114,down,204.1401917917599,205.9803348916395,1.8401430998796116,7.0,0.28733655096031835,0.29084971058606013,0.06449750935140924,0.02567183730215319,0.15614902502914957,1.3852174599418934,0.0102294511147214,0.9118915082401031,0.3702249082401181,1.603995499016295,100.0,0.1782794575377942,10.626669465947739,0.3222926047249291,19.584072755482097,0.0,0.06779661016949153
115,up,205.9803348916395,206.91445064228665,0.9341157506471518,8.4,0.11003301530785278,0.08652289226381424,0.01682521698753307,0.00359745668609548,0.11779376938203037,1.3898441556115566,0.029218067509269474,0.17591510836049906,0.12383180836050656,49.281386458138805,8.751348282036647,7.4682895313468896,1.199047388630855,6.917172363039027,1.102767720882861,0.0,0.0
116,down,206.91445064228665,209.74679189198895,2.8323412497022957,7.0,0.24187841417941294,0.24276055772620933,0.060024464924946994,0.017440289115806838,0.08539875419490378,1.3717097017561084,0.007766689435831253,0.40846605771335476,0.20013265771333977,1.9271821617195068,100.0,0.12203588664305401,6.391926259226265,0.3392138716116865,18.103743513555024,0.0,0.04411764705882353
117,up,209.74679189198895,210.6099078342744,0.8631159422854466,8.4,0.09255974709538368,0.06315251616204764,0.013743121079987304,0.002032426364907038,0.10723906553074958,1.3922987432805503,0.02984212181749335,0.18029140801104404,0.10737480801105903,49.36842174408987,11.617259943389094,7.938361065446464,1.6796038472369774,6.5996837605048215,1.4521574929236367,0.0,0.0
118,down,210.6099078342744,211.40588479387836,0.7959769596039621,7.0,0.1179530037951352,0.10395486497256523,0.011804619086775155,0.004206609887305991,0.14818645486148574,1.3703605409293722,0.017587514639083146,0.3275921657256049,0.1296754657255974,3.403443854371053,100.0,0.5859818152001887,18.696383066752787,0.457339337092483,14.788069293644508,0.0,0.15789473684210525
119,up,211.40588479387836,212.52690051218744,1.1210157183090814,8.4,0.22801061289918043,0.24494500598045432,0.03333835558589339,0.01657699623577972,0.20339644589739317,1.3948747983200578,0.02818827032747251,0.2711985061216353,0.1982819061216503,49.4597640456183,11.31124943495615,6.29827614425859,1.468548295752285,7.079004389722188,1.6388828651865393,0.0,0.0
120,down,212.52690051218744,213.11322999434424,0.586329482156799,7.0,0.22893967340965996,0.2617105039082122,0.023905844737443064,0.020133078786866345,0.3904624965599731,1.372818195599658,0.048084376475610036,0.4105994878125614,0.3585161878125689,3.083425185024813,100.0,0.8630411601000764,24.207612842563265,0.4968844041563156,14.119566260467154,0.0,0.21428571428571427
121,up,213.11322999434424,215.29630105390865,2.183071059564412,8.4,0.13516548991579186,0.07840957959224637,0.06070524080776532,0.003630386594232869,0.061915295575747965,1.3486160843904837,0.018912816351337014,0.17843670565576986,0.11593670565576986,47.70909514153836,10.389406347598932,3.791658733831764,0.5950895017590676,8.287805347244971,1.3002170442059013,0.0,0.0
122,down,215.29630105390865,217.70515570717325,2.408854653264598,7.0,0.24080106015267536,0.22855397157158439,0.06011410795886192,0.016710765417887814,0.09996496045385303,1.381627343966473,0.008342645534753501,0.6516156460913578,0.3391156460913578,1.9885184322841705,100.0,0.140816429232745,8.1247828123693,0.3323913585608231,19.542739179877838,0.0,0.05194805194805195
123,up,217.70515570717325,220.45009862661607,2.7449429194428205,8.4,0.19174566143911537,0.1460319576567315,0.08896409988579079,0.00821076043588752,0.06985415255120739,1.3918177628507733,0.015733792556265058,0.221927592826745,0.14901099282676,49.35136703882458,10.549259672178298,3.3308429097757437,0.5013868129487153,9.153397751783494,1.3712942250981484,0.0,0.0
124,down,220.45009862661607,223.1675145888736,2.717415962257519,7.0,0.20527280640990905,0.17029303145814886,0.06446706091145817,0.010943917026267597,0.07553970730317516,1.3845491181895824,0.007612840039508129,0.831151373383932,0.31031807338393946,2.0298152022175064,100.0,0.11221678865494429,7.590522655906686,0.2986691029658268,20.629421990755617,0.0,0.04597701149425287
125,up,223.1675145888736,224.3104437929788,1.1429292041052008,8.4,0.20026962079334193,0.20566502419792046,0.03168431665825547,0.013832802586136589,0.17522486963672698,1.3925784394835912,0.02786678172736856,0.25956871112640556,0.18665211112642055,49.37833927089838,10.85910049903666,6.267062863091587,1.2856507287383911,7.109173660142764,1.4524377381370996,0.0,0.0
126,down,224.3104437929788,225.26208261558048,0.9516388226016943,7.0,0.19458897695460156,0.20326543653369142,0.022577801290222705,0.012324743902786539,0.20447776229075326,1.3728377520037043,0.006888218799179668,0.5749729070212197,0.3249729070212197,2.866925926951265,100.0,0.4560136456769666,16.118553167772355,0.4304591114479499,15.442156438556639,0.0,0.13043478260869565
127,up,225.26208261558048,227.99319215077875,2.7311095351982715,8.4,0.2768824328048012,0.26598205120059165,0.10174301867654748,0.022815546264548556,0.10138093300044088,1.392577429418501,0.016189526490807182,0.2795840844195254,0.21708408441952542,49.18839518831643,10.496891452641185,3.3111607281632542,0.5158788259565872,9.030282485935084,1.403128917956129,0.0,0.0
128,down,227.99319215077875,229.26297934786652,1.2697871970877657,7.0,0.13311017156138932,0.09002995281770075,0.030236254114614558,0.0044122977664758445,0.10482872395207254,1.3838695151043972,0.012153511762429403,0.777641149221239,0.26722454922125394,2.049234890385528,100.0,0.2015640875789044,14.36883326033645,0.256154361298191,17.729848948506177,0.0,0.09836065573770492
129,up,229.26297934786652,231.4312798699914,2.1683005221248948,8.4,0.2677795314765598,0.26788524508340766,0.07700165160575825,0.022492753655141376,0.12349742516970884,1.3896677518162672,0.01962175291191315,0.2682706521334808,0.21618735213348828,49.275131495254485,8.811661288165071,3.855270901982202,0.5979811946723516,8.346635928794878,1.2859175398185507,0.0,0.0
130,down,231.4312798699914,231.9508378988816,0.5195580288901738,7.0,0.19144703691680198,0.20762386347883974,0.018779571209035655,0.013515702924636223,0.368480566695796,1.3808710548628707,0.054583384875477314,,0.3291368300085935,1.467266065630809,100.0,0.5007750076491224,27.674087142162684,0.25436929098402555,14.397056227272227,0.0,0.24
131,up,231.9508378988816,233.9924180284128,2.041580129531212,8.4,0.17288092634943322,0.1338901040911277,0.059076947904360494,0.007717875329107542,0.08467996129504364,1.3419055181079154,0.020068796324560267,0.20541210111841224,0.15332880111841973,47.12834619559439,8.35396418379662,3.9155015636415094,0.5762416653328136,7.987700913145332,1.1599624683186678,0.0,0.0
132,down,233.9924180284128,234.9300752851932,0.9376572567803976,7.0,0.1316708572446408,0.0903749840934747,0.02569526966924882,0.004543688901965099,0.14042535936505696,1.380004273096814,0.030025258519785325,0.7679986715872076,0.2679986715872076,0.6672255472726007,100.0,0.08896340630301343,18.8330890628975,0.0834031934090751,17.11315451914671,0.0,0.13333333333333333
133,up,234.9300752851932,235.5351038763409,0.6050285911477147,8.4,0.17073753982351728,0.1854528410844363,0.01568467023720859,0.011123044739432354,0.28219747351052465,1.3772410906180923,0.032034511854579506,0.18450801480679502,0.18450801480679502,48.83450432823076,6.141943980679069,10.5968584410568,1.708336352127688,6.395928146615964,1.010088402091161,0.0,0.0
134,down,235.5351038763409,238.15877295451057,2.6236690781696552,7.0,0.2417528903486495,0.24198985599320158,0.06038900863498352,0.018479666815632106,0.0921430573543608,1.368295775493694,0.009282675662294793,0.40239612365908783,0.20447942365908034,1.217378907936418,100.0,0.07919694614018326,6.808211577922194,0.2015514076035198,17.863962438331768,0.0,0.047619047619047616
135,up,238.15877295451057,239.3260017871877,1.1672288326771252,8.4,0.2153595066139325,0.2258549719578036,0.034283506927734346,0.015943738395536197,0.18450495788387067,1.3909582032335823,0.02764938623518276,0.2578937454894401,0.1953937454894401,49.32088859308837,10.404529404713406,6.116359404756793,1.218903277520221,7.1292003988308315,1.41446077286946,0.0,0.0
136,down,239.3260017871877,242.26709916441013,2.941097377222434,7.0,0.18375143827183701,0.16434343873664173,0.051964316404619675,0.009577699371388781,0.062477169132486014,1.3728538827485401,0.006967642969479826,0.5594149128123149,0.3094149128123149,2.6432540987840105,100.0,0.1303234675682474,6.162159508828197,0.3762729039948852,18.095245516417165,0.0,0.0425531914893617
137,up,242.26709916441013,243.914956816138,1.6478576517278611,8.4,0.255254399355644,0.2648366233597328,0.05473197997705147,0.02040335242187527,0.1549007580163232,1.3932496121591305,0.023635046622437983,0.2954008355898736,0.24331753558988112,49.4021378528256,12.498663186272225,4.688221911357653,1.0233690437059482,7.709522614780598,1.6781968046391946,0.0,0.0
138,down,243.914956816138,245.35429140340295,1.439334587264966,7.0,0.2325405009049632,0.24456967179962388,0.03498829545109193,0.017328534122250692,0.16156111508918738,1.3771278690174498,0.007985235416645864,0.62670988386202,0.34545988386202,3.425001045434852,100.0,0.36761367013594004,11.498118751605952,0.5257645955697074,16.64036317859346,0.0,0.08633093525179857
139,up,245.35429140340295,246.7142545667758,1.3599631633728393,8.4,0.120404642600725,0.08403547801061409,0.030189766769969633,0.0038696951278173676,0.08853522348510523,1.3924785590905726,0.02527915936202696,0.19779189659703889,0.12487529659705388,49.37479769091039,11.368067689521318,5.514359294805532,1.061108535329414,7.460832388715807,1.4289631601793342,0.0,0.0
140,down,246.7142545667758,249.05406052846908,2.339805961693287,7.0,0.1668669999440775,0.1453586199529518,0.03855772287924762,0.0074193740858022016,0.07131659747687712,1.375090906316693,0.007513121936896461,0.5669954332242071,0.2961621332242146,2.984548996515616,100.0,0.17589053320752263,7.52124653004795,0.40571428087177985,17.62155665612164,0.0,0.05333333333333334
141,up,249.05406052846908,250.4366155049596,1.3825549764905247,8.4,0.19172091160951343,0.1841343739060231,0.037634225006714345,0.011449900891814028,0.13867145601412356,1.392691945585466,0.02558849581171252,0.24802277153091268,0.17510617153092767,49.38236399413751,12.116600201393007,5.401803584247801,1.157057138110288,7.420946997517647,1.5845886662234043,0.0,0.0
142,down,250.4366155049596,252.02728348983135,1.590667984871743,7.0,0.20229906059326452,0.20410365587670407,0.03061087790026613,0.012266468430908482,0.12717868374623512,1.375060515384094,0.008660617498880363,0.5946344950403954,0.32380119504040294,3.3657746877733685,100.0,0.31317129724538817,10.363608027247338,0.492583824161757,16.510066859221947,0.0,0.0784313725490196
143,up,252.02728348983135,254.64899021324945,2.6217067234181,8.4,0.26074919918820616,0.24545700363610795,0.09357423786013526,0.01864539598955596,0.09945780619132312,1.3922188245249654,0.01675349108619173,0.27479981016864485,0.20188321016865984,49.36558796804143,11.755266667278626,3.4064886150796987,0.6073179998888257,8.935599983429386,1.5872763155046696,0.0,0.0
144,down,254.64899021324945,257.26898189761374,2.619991684364294,7.0,0.2716094693354381,0.2690841209620946,0.06977489496842897,0.02265044347406315,0.10366806542034523,1.3838398702882646,0.0074522165890105185,0.8718430867505447,0.36142648675055966,2.626821913932832,100.0,0.1698701754301135,7.620015951448075,0.4377070983551602,19.916190223914665,0.0,0.04780876494023904
145,up,257.26898189761374,258.75027359259843,1.4812916949846908,8.4,0.2520750742881241,0.26601651121210784,0.048355219632476645,0.019954640339560976,0.17017247524008383,1.3927948013417506,0.02490668571184962,0.2831014023862508,0.2101848023862658,49.386011075182125,11.306240485737664,5.04913011416753,1.0424465788379096,7.514584290394341,1.5458345226017611,0.0,0.0
146,down,258.75027359259843,261.0187146446787,2.268441052080277,7.0,0.28215606059606774,0.3035317920387914,0.057740660565245835,0.02862970283167378,0.124383245637931,1.3761551888158863,0.007802192241063821,0.666393107401575,0.385143107401575,2.889326234068375,100.0,0.22319482351793016,7.807650242942376,0.49799744009039976,17.641995744894494,0.0,0.055299539170506916
147,up,261.0187146446787,262.03035461235504,1.0116399676763308,8.4,0.23870594635101153,0.26487008961108693,0.03234763236574542,0.019487938846392598,0.23595938671670227,1.3924027958946823,0.02944273614122217,0.28336865532128286,0.21045205532129785,49.37211126357183,11.82408004841646,6.844492197718366,1.5923639734928856,6.909220896137317,1.6024040645591138,0.0,0.0
148,down,262.03035461235504,264.44789377351754,2.4175391611624946,7.0,0.24806496168273126,0.2611527055851165,0.04974159980819641,0.019446930100715465,0.10261052464748785,1.3715887141814846,0.008090399884938648,0.605062087644967,0.35506208764496705,3.4342234006103856,100.0,0.23431488700991332,6.9957290813846615,0.5596928816333433,16.900452177384768,0.0,0.05172413793103448
149,up,264.44789377351754,265.1515138232773,0.7036200497597633,8.4,0.15792789152725484,0.16247508504922914,0.014988160641358585,0.007468517940910047,0.22445052778296481,1.392041262553076,0.03173304323265036,0.239606226482465,0.18752292648247249,49.359291938287576,12.722634814576026,9.313855134684832,2.328367858847495,6.590797955253423,1.6433673886234994,0.0,0.0
150,down,265.1515138232773,267.8835861144261,2.7320722911488247,7.0,0.24501431891451525,0.2593907377965173,0.05221992097744846,0.020175433582236807,0.08968075980576919,1.3691030849907087,0.007026079340718638,0.40056947672269416,0.23390287672270915,4.083108484020052,100.0,0.26015148892556467,6.136029413627302,0.7034806733776867,16.74106060151164,0.0,0.04580152671755725
151,up,267.8835861144261,268.77451694795093,0.8909308335248056,8.4,0.24841801068751387,0.28292888154559975,0.031205820273744102,0.02187590255485818,0.2788297377751461,1.3930608304596666,0.030741543093418144,0.303913885573877,0.2518305855738845,49.39544399161106,13.713395016462837,7.54073822862,2.040864244235015,6.748674635692085,1.8230878125622887,0.0,0.0
152,down,268.77451694795093,271.3969829113144,2.6224659633634815,7.0,0.24479533045280372,0.25980238744545475,0.049903438665179295,0.020720143972427513,0.09334547478314568,1.3702651140998707,0.00686213059517371,0.4025663520490639,0.36089975204907887,4.552783211558618,100.0,0.3063664755723745,6.378152898775945,0.7976419709308173,16.737615450050672,0.0,0.047619047619047616
153,up,271.3969829113144,273.0162493143512,1.6192664030368178,8.4,0.23938451368265035,0.2427831513707542,0.05261809777475329,0.018757656780721988,0.14783516364799634,1.3933162193247588,0.023868442189673544,0.2905170886855899,0.2488503886855824,49.40449962371691,14.006410737896998,4.760479288437399,1.1405093688283945,7.679673975329011,1.8364115091846656,0.0,0.0
